%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow neg_kge        
1        I1         1.230764125    1.47684756     3.920708269    0.8661838949   0.7468992355   2.596206367    2.878425189    2.225170604    
2        I1         1.841418893    2.013724513    3.653744343    0.9711978667   0.2098740821   8.194513123    1.847829181    1.884467986    
3        I1         0.3540151082   1.783104062    2.520144982    0.08187029442  0.7724180491   4.846555464    1.392631896    1.812646683    
4        I1         1.682335925    2.186006007    3.824234156    0.8532681676   0.1985287257   6.59679333     2.410876968    1.516161464    
5        I1         1.117992494    2.689725624    4.153250314    0.8179985224   0.4484366104   9.496401716    2.123644312    2.196709991    
6        I1         0.519434217    2.578719527    4.43791119     0.9264071911   0.8255057529   6.266903658    1.759161241    2.792216191    
7        I1         0.8563423004   1.290716929    2.681218689    0.3419970723   0.812421547    4.126543821    2.622931498    2.130318994    
8        I1         0.6158441461   2.273852932    4.08083248     0.5112211774   0.05394717492  8.654259139    1.474446234    2.354665674    
9        I1         0.8192857502   1.823230549    2.549313107    0.7262102806   0.6908226698   9.929435802    1.741723812    2.385213721    
10       I1         1.192182611    1.51774427     4.334839097    0.0903694521   0.8604976298   6.409110143    1.73296427     1.709657174    
11       I1         1.266159008    2.51442489     3.732907637    0.2997027545   0.8500911906   9.36699869     2.314827831    0.7370730121   
12       I1         1.836356129    2.29651723     3.474362922    0.2626567102   0.7807575394   4.60317251     2.009567014    0.7545345305   
13       I1         1.026046435    2.037781874    4.177968403    0.1646286199   0.6631821369   7.407846489    1.037207481    2.730689738    
14       I1         0.5874682381   1.322749343    4.180923743    0.1752551528   0.5185026592   2.025216672    1.101469934    2.571992906    
15       I1         0.8352697815   1.648557062    3.609136604    0.333323562    0.9713532722   9.218734886    1.252182926    2.514912068    
16       I1         0.6401521459   2.208117891    3.898699169    0.1241161824   0.4105007558   0.803349096    1.249022616    2.133425729    
17       I1         0.5369019975   2.288418569    2.605669016    0.05814758281  0.9023741      7.952141837    1.868636931    0.8734591837   
18       I1         1.488799289    1.448917371    4.460416691    0.3091048798   0.813832477    5.955674479    2.301125446    1.509832334    
19       I1         1.64120002     1.487467654    4.068233866    0.8970061838   0.9142553178   7.516776562    1.712747488    2.105239361    
20       I1         1.040563043    2.58541142     3.717211402    0.4583877322   0.2317561964   9.849586199    3.128904574    1.101857247    
21       I1         1.23714383     2.106105563    2.797400905    0.7782062663   0.685109752    7.899259404    1.160345849    2.683173812    
22       I1         0.6558687647   1.189323103    3.510254339    0.5852573008   0.3509214385   4.529884387    1.457105575    2.4815164      
23       I1         1.674256652    2.226407977    3.395581343    0.2011009297   0.7659888071   5.08417707     1.636511103    1.752199644    
24       I1         1.79550917     2.161198875    2.782108588    0.01761344909  0.07391524674  4.124835472    2.134421948    0.4082632436   
25       I1         0.7805910733   1.840114       2.815005329    0.7351553244   0.06031807634  5.581352577    2.342573154    2.378002226    
26       I1         1.822802265    1.875005895    3.287586518    0.6478459703   0.3533398499   6.763594913    1.897459978    1.450480648    
27       I1         1.092924469    1.149679854    2.666142613    0.8096779854   0.4780046208   8.415995466    1.982777018    2.2931211      
28       I1         1.381827444    1.605384842    4.360787384    0.4085227492   0.8329797208   7.331916469    1.995923004    1.643582979    
29       I1         0.7579706501   1.116056146    2.934513602    0.6010773471   0.2239289244   7.652579117    2.795801305    2.228730842    
30       I1         1.683075573    1.346035666    2.915172285    0.5699990112   0.842247825    1.957400108    1.237292771    2.662848175    
31       I1         1.420646476    2.204138346    2.581990262    0.8873828238   0.6796230876   2.999869278    2.005978744    1.978102188    
32       I1         0.5420655705   1.328667274    3.735029668    0.4895793974   0.7289337692   5.787673809    1.787865248    2.370705052    
33       I1         0.9537959759   1.40414358     2.789409178    0.1423160262   0.7991067335   8.716605469    1.914951077    1.755744811    
34       I1         0.7856290043   1.109985789    3.178457219    0.128473036    0.5846141512   8.370357904    1.939175983    1.649801793    
35       I1         1.908649771    1.283147972    3.839459706    0.5006140939   0.5694610568   4.063302564    1.693124574    1.970681454    
36       I1         1.05919981     1.181177565    4.371764867    0.4844471541   0.1849948652   2.891081887    1.615097097    1.976473315    
37       I1         1.870099175    2.221495105    2.830048849    0.1493129      0.5760678983   3.940408519    2.910332854    0.5834149818   
38       I1         1.171461564    1.276145037    2.757391787    0.4439054183   0.09677803858  0.5941868708   1.021002136    2.783910079    
39       I1         1.659968719    1.846727143    4.222988627    0.3745234011   0.9190928976   7.868435783    2.562418642    1.302869007    
40       I1         1.527668383    2.530528148    4.218569711    0.06244660579  0.4965381045   5.451772094    1.675449878    0.7117754762   
41       I1         1.244751552    2.016681234    3.409406389    0.8700867974   0.9325752491   2.183137175    1.297965078    2.606531551    
42       I1         1.51752088     2.133923259    3.251077035    0.1569038732   0.1739787854   7.822289279    2.971264849    0.3888240459   
43       I1         1.868473146    1.705854979    4.145470396    0.4496035419   0.02848347457  8.62880349     1.930685724    0.3252559527   
44       I1         0.5702487049   1.855932989    2.725188637    0.4156345467   0.07942275114  1.20806615     2.18230542     1.752091099    
45       I1         0.4479365181   2.215010462    3.304219489    0.2366521052   0.8223547415   9.174741589    2.837037025    1.409668248    
46       I1         1.690483718    1.901955297    2.719834169    0.6923296241   0.6994658029   1.941395209    2.484000237    1.444497711    
47       I1         1.177159204    2.030189091    4.135486143    0.1339867501   0.5109124987   3.177402617    1.230063572    2.504432142    
48       I1         0.8313026433   2.241502952    3.794201365    0.7426416074   0.6360603293   3.831712223    2.54342476     2.362242411    
49       I1         1.406987481    2.347031718    3.929824668    0.9169635703   0.6802152624   7.105306752    2.393861539    2.029840389    
50       I1         1.275950592    1.442057733    2.875069965    0.1946010934   0.3997498947   3.465457878    2.903199835    0.9168189707   
51       I1         0.937441218    1.084743497    3.048511995    0.1603838599   0.182428131    1.683142635    1.80008991     0.8091032475   
52       I1         1.081726666    1.285348205    3.693600047    0.9844407052   0.5642428646   2.770534601    1.857987569    2.456787949    
53       I1         0.9314794921   2.477854227    4.109591472    0.2578996488   0.06917312631  4.956372551    1.14470054     2.655454905    
54       I1         1.254082153    2.382780579    3.042674409    0.03232881701  0.8994223175   5.071982654    1.529097193    1.635096142    
55       I1         1.557081237    2.201317947    3.060427032    0.9243459712   0.9224487796   1.989780196    1.626046344    2.250229269    
56       I1         0.9059262998   1.400965242    4.01903848     0.7479293057   0.5233939486   2.34359497     1.259489469    2.660390725    
57       I1         1.969316018    1.535255594    4.006081118    0.8351751549   0.1376139005   4.019669975    2.154174786    1.163832602    
58       I1         1.464084269    2.171886984    3.223508307    0.588488354    0.3128979224   2.653942694    3.205029226    1.168769025    
59       I1         1.622287052    1.643923416    3.385764139    0.5950280336   0.4302886432   4.365068302    2.917057999    1.181208578    
60       I1         0.5744913194   2.056057473    3.18661111     0.02682032949  0.6515158266   2.908796736    2.258941039    0.5591436859   
61       I1         1.303370076    2.103964652    3.968111588    0.8162194583   0.607010724    5.318249909    3.243481794    2.008476949    
62       I1         1.799934239    2.074017228    4.497385341    0.7827888579   0.1890601572   9.526076387    3.341203918    1.153982675    
63       I1         0.6218146609   1.236657754    3.006263884    0.7065912886   0.8820383405   3.614292698    1.752894144    2.600333371    
64       I1         0.7675012623   2.254104281    3.326822502    0.9358103204   0.3931840479   0.275446016    1.576151478    2.681856872    
65       I1         1.452181115    2.191445607    3.868783827    0.7362907138   0.6290082472   0.3582731703   3.07356733     1.661882596    
66       I1         0.3107108767   1.100195685    3.401677843    0.9063060078   0.653742217    9.053510048    1.890272128    2.870502771    
67       I1         1.467821931    2.262234132    2.710066259    0.06864317479  0.1214055083   1.113506027    1.313900634    2.587984756    
68       I1         0.7196277594   1.374843451    2.941309496    0.05106478175  0.1065470813   2.212150905    1.182338469    2.298905311    
69       I1         1.296228928    1.124789684    4.406230546    0.2528676024   0.8969460614   8.935380853    2.812952815    1.948935281    
70       I1         1.921550885    2.086270055    3.998975956    0.594645732    0.1201212604   7.03016898     2.047124486    0.5031430372   
71       I1         1.347496987    2.06095185     2.657896966    0.2689075142   0.7228376675   7.064042437    1.642919153    1.616308839    
72       I1         1.730353726    1.146068176    3.941439147    0.3297835083   0.08592714136  3.215896412    1.111029395    2.82982548     
73       I1         0.5094663364   1.963526746    3.742895652    0.7643935641   0.9077946181   9.719304767    2.724764023    2.626263957    
74       I1         0.6501714999   1.597078326    3.427281611    0.7000810092   0.8350015658   0.4383188587   2.574820401    2.493874866    
75       I1         1.250014581    1.239487442    3.845312261    0.1350522446   0.2851235629   3.411606954    2.787656451    0.2416831898   
76       I1         0.39845222     2.000874494    2.804628639    0.3534372038   0.4543216541   2.858188311    3.037056762    1.772674615    
77       I1         0.9154537974   2.25008588     2.948627563    0.6177638289   0.4852475744   4.504271809    2.929888882    2.014729806    
78       I1         1.876269462    1.684763754    3.910475407    0.7300191398   0.3380955784   2.681876318    1.204817825    2.739062914    
79       I1         1.645442561    1.266991593    3.805383155    0.6702249147   0.6568343862   9.301918015    1.834735672    1.807467812    
80       I1         0.7461268417   2.391765973    4.08921173     0.8802523054   0.2025505396   5.190489881    1.53496941     2.672393523    
81       I1         0.8884118105   2.232347639    4.166435226    0.8392264346   0.3475140804   1.813236371    1.349083296    2.651192636    
82       I1         0.7357388406   1.558553607    3.764382356    0.1205591682   0.2484786123   3.013930012    3.498405599    0.2427050751   
83       I1         0.869678216    1.368306792    3.59973603     0.8644663599   0.9527122088   7.717283805    2.108004096    2.547938614    
84       I1         1.389904313    1.353113064    3.190784844    0.2810816412   0.836560833    6.01519677     2.065274884    1.695547254    
85       I1         1.987353195    2.324481988    2.872825091    0.78766895     0.8689908005   6.52304944     3.024165153    1.076638657    
86       I1         1.832347989    2.095049203    3.681351124    0.9795582233   0.7855111937   2.118319626    1.658034061    2.173547778    
87       I1         1.82491466     1.563813263    2.767248125    0.2749906241   0.979447786    8.24717916     1.687508881    2.004663098    
88       I1         1.69721588     1.919140271    3.674383694    0.1717771929   0.2935083771   2.715362389    1.326716649    2.61843718     
89       I1         1.860860465    1.618783662    2.983373812    0.2934147745   0.2536875913   3.558779445    2.434446248    0.4932626144   
90       I1         1.382954783    1.408394001    3.984371269    0.2729217598   0.714725534    7.21046598     2.857879381    1.44232272     
91       I1         0.3285586371   1.57146601     3.831236871    0.2421199327   0.5895334026   0.3973248431   3.411552897    1.74181171     
92       I1         1.738002296    2.512240563    3.809025626    0.6421091236   0.172586491    3.372111183    3.311063793    0.6013548976   
93       I1         1.326528753    1.880140909    4.037871506    0.5496203686   0.4123488404   5.870925088    1.184937914    2.66678167     
94       I1         1.085592975    2.619524521    4.064944398    0.6318941159   0.3414620436   6.48335404     1.001621239    2.78933522     
95       I1         1.492923017    2.407301197    4.20024087     0.3438077843   0.2087928288   0.3257977483   2.728328268    0.2688967075   
96       I1         1.564016217    2.499003633    2.57275019     0.1094647061   0.4387943063   0.241138325    1.120290672    2.890530937    
97       I1         0.3131261282   1.67081122     3.667595332    0.4984778558   0.1289259313   9.65776003     1.134577945    2.722353886    
98       I1         1.221021649    1.950323918    3.45754666     0.3203010297   0.739563675    5.939641469    3.451758046    1.220943632    
99       I1         1.712625696    2.298393316    3.847275111    0.6396962211   0.9466801024   6.124559585    2.406973527    1.265422451    
100      I1         1.052531105    1.502985028    4.012869763    0.5227558373   0.03002443055  9.391928479    3.065255811    1.409210794    
101      I1         0.5144262091   2.007974284    4.393020831    0.07736213041  0.3251547208   5.371052394    3.193581599    0.3761578199   
102      I1         1.315604476    2.126531714    2.674299496    0.465210757    0.356885533    5.308717337    3.223977752    1.177563265    
103      I1         1.395449208    2.035421557    3.91705676     0.4342557839   0.5953864639   6.399624598    2.696259644    1.050450807    
104      I1         1.931563387    1.794869922    3.771107536    0.7218329044   0.7516442785   3.506294406    3.273656866    1.137501982    
105      I1         1.990996676    2.462764673    4.13262006     0.7994510876   0.3355639597   0.1383557627   2.55694486     0.7661928832   
106      I1         1.740831827    1.802122459    4.328839539    0.4563962076   0.2375262317   0.9747690129   2.804740768    0.2205251408   
107      I1         1.186805977    2.607205399    2.612978149    0.5394486182   0.4473012554   7.283779674    2.034118778    1.459499634    
108      I1         0.4240566145   1.173806576    3.087118066    0.5540566055   0.5031211313   9.121403494    2.518181823    2.468783303    
109      I1         1.911398778    1.511267464    3.859167714    0.4313628953   0.3871736439   7.789316642    2.161512037    0.221083887    
110      I1         1.444278275    1.850722746    4.353231216    0.100521532    0.4931008605   3.347979457    1.794064947    0.3528980068   
111      I1         1.618362611    2.590534515    4.095182904    0.2674938073   0.8887746462   2.171727156    2.465765395    0.5061805474   
112      I1         1.141522265    1.686736869    4.432868669    0.3579996258   0.2751800928   8.095700615    1.305595537    2.438209042    
113      I1         1.434442838    1.545416253    4.300944502    0.6578579263   0.2448017307   4.410688445    2.826130043    1.512384759    
