%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold f_tile_soil    log__tau_tile  neg_kge        
56       I1         0.6501714999   1.563813263    2.50197392     0.1205591682   0.3850713039   8.62880349     3.359789056    2.914440764    0.3588761318   0.6100359075   0.9299343513   1.934492883    
57       I1         1.474533859    1.359935892    4.077979364    0.04631572826  0.320086903    6.124559585    1.519098458    1.252843642    1.240053757    0.620555922    0.7266143594   1.973227248    
58       I1         1.589566797    2.512240563    3.506186554    0.1156888522   0.4692989556   4.934930773    1.056579247    2.052800766    0.7393197364   0.5999429303   0.5733738264   2.301175742    
59       I1         1.784835303    1.926213285    4.314317134    0.2294786622   0.6961344583   5.162715657    3.440100491    1.004215911    2.793254625    0.2300585899   1.124669901    1.408155826    
60       I1         1.186805977    1.806078942    4.48415467     0.1397966434   0.5895334026   1.502057478    3.341203918    1.315299118    0.9142431876   0.2866406271   0.04446251284  1.79407385     
61       I1         0.7074897604   1.732391951    3.847275111    0.6853682706   0.813832477    2.631645173    2.903199835    3.006776598    2.708681981    0.9052953274   0.8884164314   2.06308951     
62       I1         1.69721588     1.487467654    3.391570594    0.09506460568  0.5857182627   8.24717916     1.833273034    1.428491502    0.8735526437   0.7588483823   0.5009650592   1.790515918    
63       I1         1.382954783    1.576814556    3.574528517    0.5353698492   0.6515158266   2.653942694    1.607700684    3.278161532    0.833782401    0.9783423907   0.2675915019   2.001883197    
64       I1         0.6741398318   1.511267464    3.287586518    0.2689075142   0.5517586627   1.447753494    2.768950355    1.010142733    1.802609273    0.6806764635   0.6728608513   2.149398723    
65       I1         1.107474017    1.266991593    3.326822502    0.6350235686   0.5109124987   8.050056009    2.917057999    3.309157224    0.927048578    0.4821512899   0.3374884611   1.91345888     
66       I1         1.911398778    2.637878489    3.647405117    0.9105767505   0.367962828    5.682692331    2.477539512    1.351512375    0.1728613688   0.2830674465   1.1320388      1.519376642    
67       I1         0.7357388406   1.618783662    3.735029668    0.07903790755  0.04468927487  7.772486148    2.878425189    3.359483351    1.844383773    0.3618755644   0.4194403899   1.721871969    
68       I1         1.860860465    2.600075591    3.370947356    0.05397155562  0.2956648772   5.385674145    1.101469934    2.196103292    0.2780170959   0.8337866369   0.05747326546  2.316900467    
69       I1         1.221021649    2.148702014    4.397440051    0.3961759723   0.8435021733   7.662693208    3.169229962    3.105729302    0.2625193192   0.5821852519   1.055742052    1.688403034    
70       I1         0.9621420747   2.50296565     3.667595332    0.4156345467   0.2098740821   1.458145766    2.009567014    2.982523479    1.122644765    0.2261664622   0.2024744142   1.928788581    
71       I1         0.5014862514   2.035421557    3.549718539    0.8970061838   0.5953864639   9.301918015    1.546078346    1.811590931    1.58014643     0.5639981926   0.4546272373   2.449667082    
72       I1         1.557081237    1.206270639    3.984371269    0.01128075689  0.4965381045   7.283779674    2.648130001    2.91860866     1.859912751    0.05848634416  0.734491765    1.390347965    
73       I1         1.507471669    2.493927199    3.653744343    0.9308505921   0.7065786773   3.289680331    2.047124486    3.053054538    2.1707718      0.03307555439  0.1800488656   1.833249901    
74       I1         1.046500615    2.103964652    4.460416691    0.9033250825   0.4360470655   9.526076387    1.642919153    1.596049626    1.655546048    0.7960574452   0.1236178174   2.158041713    
75       I1         1.101323509    2.543200157    3.979006456    0.7218329044   0.1214055083   8.264963864    2.689356423    1.481663572    1.546148052    0.1788932874   0.2365860516   1.926236104    
76       I1         0.4240566145   2.444789642    2.875069965    0.7827888579   0.7943040718   1.040583558    1.354347043    1.582097928    1.076872447    0.6323230749   0.8192878578   2.450241437    
77       I1         1.131380639    1.475532227    4.177968403    0.7740396554   0.4200881004   4.310346469    3.28075897     3.492610805    2.301877893    0.637037578    0.7480342237   1.883166664    
78       I1         0.937441218    2.29651723     3.839459706    0.6602045533   0.3434151444   2.777260348    3.190779325    1.943476169    0.346218052    0.8635389417   0.1358874763   1.975953987    
79       I1         1.990996676    2.226407977    4.172137493    0.8661838949   0.607010724    3.090635965    1.988513382    1.997363397    1.455732553    0.4528768456   0.374374061    1.70481371     
80       I1         0.973829551    1.937680794    4.324691621    0.6421091236   0.8887746462   7.789316642    3.210067409    2.119979409    0.2908260987   0.9575926728   0.3126895395   1.961101386    
81       I1         0.7856290043   1.67081122     3.563084631    0.8287151901   0.07942275114  1.813236371    3.138695567    1.399156411    0.2010053494   0.3557781736   0.5928844049   2.172727835    
82       I1         0.5303073602   1.024249216    3.711363838    0.5699990112   0.05124040972  9.719304767    1.90589796     1.175135339    0.4924472402   0.3881270926   0.9328776563   2.26779921     
83       I1         1.212023774    2.037781874    3.178457219    0.7065912886   0.220584488    9.199591692    2.287974566    3.129949977    1.530561141    0.6035763893   0.08942292738  1.865088167    
84       I1         0.600299416    1.189323103    3.282973026    0.03599679946  0.4543216541   1.779648702    1.53496941     3.382472829    1.294458446    0.7687460646   0.4610992276   2.149174732    
85       I1         0.3677524232   1.558553607    3.260898568    0.5638427568   0.4023888976   6.827758737    1.422243749    1.856161031    1.104391186    0.9897243725   0.9854567443   2.36004366     
86       I1         0.8239859326   2.175444903    3.609136604    0.2674938073   0.4067010932   9.006293536    2.755057012    3.295816011    2.470229952    0.08857776356  0.8121052699   1.690252435    
87       I1         1.381827444    2.208117891    3.920708269    0.6646589952   0.2717204916   0.3257977483   3.357357405    1.833699221    0.8227041851   0.5022602879   0.05048850733  1.710638713    
88       I1         1.062583374    1.090187553    3.954929593    0.5788593947   0.9584592573   5.484717207    2.393861539    1.502462384    2.606132663    0.1066376075   0.813930688    1.981863011    
89       I1         1.359382799    1.919140271    3.217801873    0.1493129      0.7724180491   5.436145523    1.626046344    2.423435512    2.032463809    0.2610783202   0.3932687813   1.888909841    
90       I1         0.5420655705   1.425525521    4.357918419    0.2345873294   0.3632845532   6.216627951    3.093389063    2.945032852    1.482981472    0.2945585257   0.190547437    2.067895388    
91       I1         0.6098356177   1.051939886    3.703694044    0.7000810092   0.5788924596   4.410688445    1.624863909    1.688532865    1.712251941    0.9518123864   1.081474276    2.258491906    
92       I1         1.764753117    1.749257324    2.906036344    0.6297198519   0.949165208    1.57776624     2.518181823    2.850472546    0.9506316389   0.1944486026   0.2133267221   1.554851904    
