%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__fdd_threshold f_tile_soil    log__tau_tile  neg_kge        
26       I1         0.7957480231   2.422904768    3.998975956    0.507708016    0.7228376675   5.524604038    3.357357405    0.577996286    0.503776758    1.063020621    1.96567343     
27       I1         1.244751552    1.550618968    2.615440332    0.8096779854   0.1081480773   0.9222992184   3.297357431    2.123645344    0.8007267476   0.4269870286   1.86341157     
28       I1         1.518732135    1.236657754    4.311366217    0.5748104646   0.1952555708   5.877084206    2.194981328    1.165720157    0.03426318996  0.07332746354  1.686868937    
29       I1         1.701964074    1.772829532    3.469245654    0.5440634302   0.871363053    6.688892982    1.553425089    2.340169959    0.5827559673   0.04310229487  1.997647467    
30       I1         0.7579706501   1.157178291    3.903464658    0.4342557839   0.8759965862   6.895136135    1.237292771    2.973675875    0.176499831    0.4406667976   2.241092773    
31       I1         0.8414926297   1.693992783    3.665054857    0.6923296241   0.5475262182   6.983470842    3.028973259    1.407319214    0.654410328    0.6488314305   2.051525712    
32       I1         0.9989670997   1.072841677    3.443101497    0.4782339761   0.4526974088   2.212150905    2.929888882    1.787944327    0.9410511892   0.1667630214   1.998957315    
33       I1         0.9080263691   2.512240563    2.538278452    0.3961759723   0.964709477    9.773474863    2.154174786    0.1600216106   0.788064156    0.878424491    1.921023359    
34       I1         0.9154537974   2.309147292    3.424068791    0.05814758281  0.6720925495   4.286154237    2.431475731    1.049027438    0.2782962699   0.9386751217   1.654807034    
35       I1         1.151278613    2.06095185     2.576428011    0.8888690782   0.4273640679   3.506294406    3.128904574    2.858967395    0.077366786    0.2250889885   1.901066354    
36       I1         1.542088596    2.282828503    3.647405117    0.8392264346   0.2375262317   7.256774185    1.132762913    1.993753293    0.3495820913   0.1390030494   2.279315113    
37       I1         0.9059262998   1.090962769    2.599265732    0.7558619954   0.4780046208   8.24717916     1.474446234    0.3854786578   0.5807219503   0.83896208     2.21114848     
38       I1         1.205255055    2.25008588     4.397440051    0.9614109575   0.03002443055  6.175578454    2.613947314    0.9313382408   0.1366266559   0.9683905801   1.939541578    
39       I1         1.645442561    2.208117891    4.292586158    0.7156196559   0.6290082472   6.440097854    2.218883641    2.156892577    0.8201861137   0.6336709068   1.650900989    
40       I1         1.098367723    2.668874854    4.48415467     0.02456168552  0.2602711335   4.727184153    2.434446248    0.9739091175   0.1825380255   0.3965802184   0.5716257546   
41       I1         1.310439953    2.644110444    4.042251232    0.7390744977   0.6515158266   8.264963864    1.636511103    0.3473174537   0.5164040803   0.2663102465   2.011825301    
42       I1         0.5489412889   1.588301778    3.742895652    0.6396962211   0.8887746462   5.736727176    1.73296427     2.353304689    0.4893838857   0.05165479753  2.287564542    
43       I1         0.5369019975   2.074017228    3.609136604    0.4257638904   0.2536875913   3.558779445    1.930685724    2.828569128    0.4557126475   0.3276720139   1.902748796    
44       I1         1.915915018    1.47684756     3.100025495    0.8644663599   0.807958624    1.593846828    2.795801305    1.317227462    0.1625075893   0.5168344831   1.470056669    
45       I1         1.527668383    2.572289077    4.095182904    0.6968460319   0.7516442785   7.027733153    1.252182926    0.4107358551   0.7524294527   0.2700046375   2.207964396    
46       I1         0.9821751427   1.654378836    3.325752487    0.2099069187   0.5031211313   2.596206367    2.55694486     0.2342803905   0.8123393604   0.5504510474   1.8375152      
47       I1         1.973053607    2.186006007    2.875069965    0.4631838113   0.5953864639   4.45813412     1.037207481    2.968189388    0.7372868189   0.7815914708   2.369703219    
48       I1         1.956310536    2.226407977    3.112754433    0.9264071911   0.2682707875   3.105402687    2.273167593    1.670812587    0.4401636773   0.7607120367   1.57320015     
49       I1         0.9537959759   2.091183159    3.481052509    0.4563962076   0.4023888976   4.60317251     3.368082352    0.0299123315   0.4143781459   1.002007675    1.839121846    
50       I1         0.8114660747   1.855932989    3.27858566     0.9197970148   0.3632845532   8.569121207    2.161512037    1.682260491    0.2003370898   0.4773786532   2.212979765    
51       I1         1.870099175    1.892177349    2.510864016    0.1861942359   0.2666295428   4.675868525    1.642919153    2.021026004    0.8495111305   0.6105033851   1.877143915    
52       I1         1.464084269    1.941346502    3.938366512    0.9063060078   0.9848527638   3.876418288    2.956226925    0.7152595511   0.9203303451   0.8791899426   1.754134298    
53       I1         1.82491466     1.046458867    3.606658393    0.6160442773   0.842247825    5.371052394    1.490517732    0.3154873159   0.2380853648   0.04911364116  2.067084476    
54       I1         0.5144262091   2.165513297    3.287586518    0.6478459703   0.7855111937   4.956372551    1.53496941     2.948163232    0.4701308137   0.9786042042   2.238019964    
55       I1         0.6021373378   1.386281804    3.03564899     0.7218329044   0.1505513559   2.171727156    2.034118778    1.132171403    0.09597261258  1.050888103    2.249670921    
56       I1         1.600285292    1.090187553    3.530301182    0.6251937004   0.4707808031   1.857627286    3.243481794    1.956144609    0.4607644231   0.2554462504   1.599290224    
57       I1         1.182398971    1.181177565    4.13262006     0.1946010934   0.7807575394   9.548449799    1.500558745    2.288872778    0.75697655     0.5393592762   2.050509549    
58       I1         0.7461268417   1.285348205    3.253518959    0.6602045533   0.1790726062   7.751662791    2.622931498    0.9507995359   0.9440388005   0.4852922736   2.144430238    
59       I1         1.052531105    1.527044211    3.771107536    0.3334357705   0.812421547    6.104156355    1.441605389    2.189302626    0.03766996651  0.02338005879  2.086939496    
60       I1         1.005887567    1.496423881    4.037871506    0.7065912886   0.1659209448   3.940408519    1.409865042    2.408131917    0.3595670722   0.1961067827   2.19894237     
61       I1         1.221021649    2.306006852    2.761519739    0.0903694521   0.813832477    1.683142635    3.160608938    1.853799801    0.6882748875   0.2070825327   1.476981639    
62       I1         1.636678545    1.865102614    3.617691695    0.9844407052   0.9087467498   0.5511667692   1.759161241    0.1708686619   0.5850838173   0.5215606735   1.972872071    
63       I1         0.3485504418   1.618783662    3.681351124    0.6465402684   0.3509214385   2.837997409    1.445860462    2.379028174    0.1209787769   0.0592034706   2.407404929    
64       I1         0.9744128914   1.290716929    3.526345781    0.1448942896   0.8581902132   7.187073331    1.259489469    2.991132966    0.9886386551   0.8055380745   2.086125742    
65       I1         0.8066862593   2.694562258    4.08921173     0.989453186    0.7282635288   2.681876318    1.752894144    2.614904444    0.6383878295   0.7846242732   2.277231858    
66       I1         0.4859222711   2.23575481     3.549718539    0.6646589952   0.6396143959   3.991173488    1.212281635    2.721607916    0.4027406113   0.8549545738   2.37115457     
67       I1         1.492923017    1.061946202    4.314317134    0.5353698492   0.836560833    6.315550258    3.065255811    2.63306504     0.3779995449   0.6343909202   1.703768956    
68       I1         1.651440729    1.31261729     3.075562603    0.127562032    0.4543216541   0.1747179927   1.626046344    1.201023504    0.9095733252   0.1025354718   1.962343085    
69       I1         1.381827444    2.590534515    3.296963637    0.5227558373   0.2935083771   9.442576294    3.440100491    1.18745293     0.2300926148   0.4004951084   1.57117945     
70       I1         0.9177023502   1.875005895    4.406230546    0.3947952275   0.465508111    8.08061807     2.518181823    0.2840585365   0.4170502024   0.08472952998  1.908338123    
71       I1         0.6847636401   1.084743497    2.657896966    0.8487916483   0.7171644045   5.318249909    2.254161223    1.363241007    0.1518772671   0.7708085626   2.271471628    
72       I1         1.296228928    2.522935073    2.992332302    0.6421091236   0.8223547415   7.15887715     1.056579247    0.5350828349   0.4463119072   0.9150510495   2.306461787    
73       I1         0.866175135    2.623360368    4.478762658    0.6297198519   0.5109124987   2.571069128    2.410876968    0.5593391395   0.261704251    0.1334411285   2.015685696    
74       I1         0.869678216    1.024249216    3.693600047    0.1681824529   0.6425564559   6.548255037    1.890272128    0.2101624065   0.4660600898   1.076192825    1.974870714    
75       I1         0.9241843732   1.542045094    3.764382356    0.9169635703   0.01958054421  6.124559585    2.375909093    1.531563827    0.8938650536   0.8066596632   2.100532582    
76       I1         0.728718011    2.161198875    4.353231216    0.5540566055   0.4484366104   7.105306752    1.921338824    1.413254429    0.4085352891   0.7183404915   2.100923139    
77       I1         1.046500615    1.005001595    4.222988627    0.1603838599   0.2751800928   7.772486148    1.134577945    1.612403454    0.4803917424   0.940856845    2.177994155    
78       I1         0.519434217    2.148702014    3.326822502    0.6702249147   0.5982216018   7.331916469    1.297965078    2.463665446    0.706104726    0.4844062436   2.38249294     
79       I1         1.186805977    1.727952704    4.154857191    0.8873828238   0.607010724    4.504271809    3.489893899    0.6273333389   0.6767606363   0.6873529354   1.909405094    
80       I1         1.979905971    2.447268904    4.374703127    0.9125552918   0.7724180491   2.183137175    1.675449878    1.712002352    0.6934817325   0.7080254335   1.93692345     
81       I1         1.592116285    1.995419009    3.920708269    0.1156888522   0.1214055083   4.563016676    1.591318896    1.357269241    0.6696135362   0.1234411093   1.900879302    
82       I1         1.841418893    2.578719527    4.446948188    0.6350235686   0.2819903394   1.779648702    3.102060641    2.174535434    0.8600237788   1.091437183    1.213384369    
83       I1         0.7074897604   2.455724537    2.782108588    0.6238800601   0.3850713039   2.28079469     2.673313704    0.6865103848   0.6920633814   1.067888644    2.075610105    
84       I1         0.5212860984   2.327072205    3.229890596    0.0138220575   0.05124040972  6.409110143    2.18230542     2.875222482    0.08256573816  1.085819602    0.7654257315   
85       I1         1.216061424    1.790683409    4.053596237    0.1205591682   0.03575032858  2.34359497     2.749416291    2.770988668    0.4750539604   0.2834838151   0.7323691888   
86       I1         1.085592975    1.558553607    2.757391787    0.876164382    0.633732568    4.934930773    1.77103213     0.9207430378   0.7153434532   0.8305991541   2.091986224    
87       I1         1.3490471      1.926213285    3.506186554    0.7740396554   0.3414620436   0.3973248431   3.090544016    2.847197754    0.9628119276   0.2506648327   1.72870767     
88       I1         0.8239859326   2.382780579    4.251926883    0.2944660222   0.02848347457  3.347979457    2.279363941    0.5036395973   0.3816339451   0.480254065    1.85381616     
89       I1         0.4057035626   2.024418459    4.196549783    0.1241161824   0.9684807231   4.126543821    2.598481492    1.435323951    0.3895718058   0.7319618624   2.022769765    
90       I1         1.990996676    1.763486224    4.469608268    0.5006140939   0.7761797963   8.194513123    2.258941039    1.623398695    0.1344975662   0.9651711979   1.505668132    
91       I1         0.4976089969   2.298393316    2.549313107    0.9014394052   0.9622850424   4.331382158    2.287974566    1.919275367    0.7596197049   0.3178756324   2.39488065     
92       I1         1.081726666    1.607062876    2.520144982    0.179527658    0.9077946181   0.9572361427   2.787656451    0.1863946817   0.7730663095   1.098307972    1.808415687    
93       I1         0.600299416    2.499003633    3.060427032    0.5574533339   0.4692989556   2.456995337    1.666097965    2.001011056    0.400573116    0.1808580544   2.20689274     
94       I1         1.64120002     2.171886984    4.489577456    0.7000810092   0.3148766168   1.113506027    2.87143989     2.64381719     0.856442917    0.7559238735   1.493124677    
95       I1         1.836356129    1.545416253    3.951384311    0.4895793974   0.949165208    5.162715657    3.479283269    1.26336092     0.2751481923   0.07675087824  1.469604995    
96       I1         0.6609580598   1.67081122     3.954929593    0.7300191398   0.6483402606   5.044471134    2.374188924    0.3297641712   0.5912312806   0.758582962    2.213913375    
97       I1         0.8313026433   1.833095461    3.574528517    0.7660642874   0.5895334026   2.271706462    2.009567014    0.637250079    0.7263076834   0.6813456462   2.149141378    
98       I1         1.112249205    1.303784423    3.45754666     0.1493129      0.5642428646   5.682692331    3.006983899    1.909603913    0.5991043554   0.9275606058   1.747047768    
99       I1         1.574434238    1.219835666    3.447680515    0.03961106068  0.2417438303   3.783799195    2.859344672    1.974810004    0.8752649613   0.5242392576   1.588714304    
100      I1         1.389904313    1.310918435    3.401677843    0.2863724592   0.3475140804   1.447753494    1.457105575    2.937794033    0.4620384444   0.3001888829   1.990547299    
101      I1         0.5744913194   2.106105563    3.571354347    0.5837991308   0.9713532722   2.118319626    1.702350809    0.9910281888   0.7028796382   1.14568094     2.252170623    
102      I1         1.373481817    2.653075503    3.64216882     0.03765811168  0.1311815475   0.8712048423   3.07356733     1.276744053    0.1864468439   0.7251503793   0.7805933486   
103      I1         1.850647614    1.846727143    3.794201365    0.2421199327   0.2156810159   6.165109595    2.982602896    0.8039866818   0.3316654078   0.8455040966   1.114972077    
104      I1         0.3351591749   1.605384842    4.012869763    0.2934147745   0.1479898162   3.91128993     3.28075897     0.722789629    0.5426870692   0.6613622925   2.132884284    
105      I1         1.359382799    2.530528148    3.732907637    0.8314936832   0.06031807634  1.941395209    3.397554594    0.4020289255   0.3855543836   0.798726003    1.776330837    
106      I1         1.498235502    1.74754868     3.195114581    0.8439753187   0.356885533    8.158161341    1.512162257    0.4685879183   0.1241152792   0.4638555655   2.071179689    
107      I1         0.5014862514   2.221495105    3.370947356    0.5763089343   0.7193760053   0.6063780837   1.995923004    1.568887545    0.2059294717   0.8902602037   2.222787823    
108      I1         1.117992494    2.459660638    4.02533537     0.1569038732   0.367962828    4.063302564    2.017939144    1.491576353    0.3959250793   0.8656730441   1.675682809    
109      I1         1.998319731    1.831704451    3.282973026    0.4439054183   0.622309483    5.385674145    2.583368745    1.102627846    0.06063919585  0.9748501202   1.295176929    
110      I1         0.4304851418   1.41831238     3.979006456    0.9358103204   0.603556501    9.006293536    1.982777018    2.790775506    0.1656786237   0.6986853961   2.448245311    
111      I1         1.192182611    2.689725624    3.20471397     0.03599679946  0.5429176497   2.025216672    1.026485822    0.09652809674  0.560695839    0.1866072817   2.297014018    
112      I1         1.031569625    2.126531714    4.077979364    0.01761344909  0.537096675    1.231381987    2.16818102     0.4789876932   0.9584497436   0.5744329134   1.745888009    
113      I1         1.230764125    1.276145037    4.432868669    0.07396129374  0.6121861275   6.352420219    3.193581599    1.095379226    0.4783660461   0.2289967249   1.752431061    
114      I1         1.288003539    1.254938783    3.33756519     0.06021600091  0.08285317218  8.584118857    2.301125446    2.297328917    0.9217740263   0.3122962314   1.773615825    
115      I1         1.131380639    1.116056146    2.948627563    0.2689075142   0.07942275114  8.62880349     3.40027001     1.027393238    0.1693434913   0.8562261551   1.625690254    
116      I1         1.622287052    2.180520308    4.421940351    0.768180211    0.3355639597   7.465637508    2.536759611    2.916857372    0.9287488333   1.010117096    1.537546955    
117      I1         1.953548078    1.580142564    2.83496418     0.4984778558   0.3787398946   9.121403494    1.529097193    2.901711027    0.8020644317   1.081504435    1.963684382    
118      I1         1.05919981     2.559012186    4.440692207    0.333323562    0.1597277525   6.827758737    2.354394372    2.513835711    0.9002869972   0.9492060121   1.605013533    
119      I1         1.948251375    1.806078942    2.651214515    0.4094759667   0.827400762    5.774861325    2.110244726    2.141468457    0.003452969969 0.7478771026   1.589669755    
120      I1         1.382954783    1.629118409    3.537894867    0.7772854328   0.8833437898   1.149210547    1.47547493     2.268371791    0.05704425171  0.06303575703  2.125032082    
121      I1         1.80468192     2.600075591    3.474362922    0.3820957175   0.6746964876   4.999514334    3.047077183    2.681929217    0.255105673    0.4714977361   0.9939777302   
122      I1         0.7856290043   1.371707752    4.116854075    0.282446083    0.3997498947   9.035347113    1.607700684    2.493968361    0.9342075985   1.061227289    1.960833717    
123      I1         0.9657950803   1.930591487    2.591160766    0.3579996258   0.4617170534   6.043796498    1.249022616    1.653641993    0.8455018991   0.7374192569   2.170322086    
124      I1         1.690483718    2.629135782    3.113606452    0.5852573008   0.6156617733   2.073431759    1.021002136    0.3783589419   0.5879638477   0.31623683     2.345888845    
125      I1         1.665250111    2.594591468    3.778708329    0.3205776368   0.9546232434   3.812652926    1.737073229    1.962334482    0.9486818498   0.2874839396   1.801819718    
126      I1         1.177159204    1.015258679    3.59973603     0.4929807404   0.9325752491   3.215896412    2.473955203    1.066911655    0.2935247961   0.602198006    1.923842928    
127      I1         0.6098356177   1.201716412    3.859167714    0.2729217598   0.3617422335   6.766951214    1.422243749    0.25877566     0.6174327452   0.2947574519   2.25695749     
128      I1         1.614376697    2.086270055    4.218569711    0.588488354    0.6438213597   6.61131203     2.54342476     1.424264058    0.2363813661   0.02233400726  1.563046398    
129      I1         0.3902345162   1.07842609     4.01903848     0.9315443773   0.6908226698   1.373626406    1.959406696    2.116017835    0.5628172018   0.3385624918   2.470693096    
130      I1         0.872472806    2.397986451    3.461227053    0.8661838949   0.7289337692   3.013930012    2.243003414    2.571621558    0.2882723724   0.5963078278   2.131674001    
131      I1         1.921550885    1.96163696     4.20024087     0.4313628953   0.03786302582  6.763594913    1.184937914    2.535754048    0.2092719009   0.3228563703   2.283770058    
132      I1         1.708819711    1.105283673    3.584868323    0.06864317479  0.9751072237   9.688580275    3.470998266    2.473719112    0.6007045025   0.4045162912   1.606344675    
133      I1         0.6363943388   1.328667274    3.735029668    0.4528106755   0.5788924596   2.891081887    3.111064988    0.03246602149  0.1970723672   0.2186662783   2.117590685    
134      I1         1.254082153    2.288418569    3.042674409    0.676848485    0.5735897937   2.389447736    3.305645983    2.882864521    0.866198368    0.7161965615   1.640893462    
135      I1         0.5702487049   2.51442489     3.831236871    0.8742615238   0.7841465648   9.929435802    2.418465654    0.9652715088   0.8358186314   0.2054855718   2.351013548    
136      I1         1.474533859    1.576814556    3.068165516    0.09506460568  0.6360603293   9.36699869     2.812952815    2.703572792    0.7163546941   0.6689399969   1.522357068    
137      I1         1.340856682    1.535255594    4.297124512    0.3908718751   0.3128979224   8.799554718    1.946876391    0.8332722562   0.6346507751   1.108486064    1.749211821    
138      I1         0.3285586371   1.374843451    3.809025626    0.2011009297   0.02603853883  1.177112345    2.562418642    2.598068224    0.3644490914   1.077981945    1.853919415    
139      I1         0.5303073602   1.487467654    3.156802105    0.7643935641   0.4302886432   3.302655049    1.624863909    2.50089213     0.5773488792   0.1905460054   2.350619331    
140      I1         1.987353195    1.975972814    3.54214926     0.3991976672   0.3434151444   2.770534601    1.305595537    2.754979213    0.6245446982   1.056482823    2.175578879    
141      I1         1.420646476    1.186086906    3.217801873    0.7362907138   0.5671904152   1.010521473    1.499940044    0.8514384187   0.3017002519   0.986451123    2.093010377    
142      I1         0.8535962471   1.457724002    3.306796818    0.7426416074   0.3045696348   2.418285222    1.847829181    0.6449255038   0.2714923811   0.3473991629   2.166608609    
143      I1         0.3949104709   1.675837711    2.581990262    0.3534372038   0.4387943063   4.801508251    2.65257171     1.242224447    0.6225395345   0.06975861627  2.170499199    
144      I1         1.062583374    1.823230549    3.168104999    0.1033801179   0.7943040718   4.166339747    1.865408501    1.550609428    0.09174564164  0.3022179342   1.832410315    
145      I1         0.4689079693   2.372407311    4.328839539    0.1134234945   0.10346091     8.370357904    1.834735672    1.742562084    0.3553679075   0.7722774239   1.97616512     
146      I1         1.881864559    2.402522684    3.34417956     0.07083899011  0.3331156004   5.870925088    2.525981301    0.1132925225   0.9136724101   1.034067627    1.213403945    
147      I1         0.6218146609   2.470183567    4.415591986    0.5316747404   0.2644768829   1.544169539    3.327272653    2.718524897    0.6086466451   0.4541474113   1.973396663    
148      I1         1.250014581    2.50296565     3.847275111    0.8700867974   0.3073840553   3.289680331    3.153146854    2.079389505    0.1722754216   0.619615917    1.855244205    
149      I1         0.4737196634   1.461686529    3.123302953    0.8583340564   0.5517586627   1.905774743    2.446361673    1.08164751     0.2263210496   0.3087297239   2.386866197    
150      I1         0.3830346702   2.066444463    2.641115736    0.7599331456   0.07719894133  4.410688445    1.857987569    1.283319143    0.9687189085   0.6944793921   2.409534244    
151      I1         1.618362611    1.794869922    3.024145158    0.6112363957   0.2317561964   6.52304944     1.222673888    1.886579956    0.8073163036   1.113101146    2.184238867    
152      I1         0.3762842491   2.413440626    3.362561772    0.05106478175  0.3985872561   1.040583558    1.897459978    0.08861374577  0.3103184909   0.1354422636   1.97807297     
153      I1         1.784835303    1.265502074    2.841873065    0.3027917464   0.1849948652   4.894030408    1.988513382    0.8462298488   0.2811580137   0.3409738086   1.644978974    
154      I1         1.857817526    1.664203842    3.18661111     0.8847277457   0.04071712417  0.4714102173   1.914951077    1.756551853    0.9310437055   0.1928672788   1.799840728    
155      I1         0.3237088733   2.016681234    3.385764139    0.3513967573   0.5233939486   8.449250233    2.076376343    1.514952042    0.9391156141   0.2156987304   2.213734695    
156      I1         1.876269462    2.347031718    3.349998568    0.8970061838   0.8435021733   3.745943433    1.693124574    1.937800442    0.3524690794   0.5656016246   1.915995703    
157      I1         1.783188645    1.720055247    4.460416691    0.2749906241   0.6084285145   3.465457878    3.024165153    0.1090151029   0.981950832    0.8257007144   1.438360948    
158      I1         1.092924469    2.007974284    3.496524632    0.2212320219   0.05394717492  3.042521913    3.381077879    2.543817294    0.1475887691   0.09571245909  1.172318721    
159      I1         0.6158441461   1.732391951    3.409406389    0.5617577824   0.320086903    8.49266892     1.155739705    1.646402055    0.8304596856   0.9451196184   2.321489295    
160      I1         0.4552595495   1.914040856    2.888551602    0.8202279181   0.7065786773   9.082364385    2.145568572    2.053712897    0.2684278277   0.4605818918   2.394466507    
161      I1         1.404016156    1.197083982    4.064944398    0.8944457742   0.4326145925   3.411606954    2.214667896    2.567535071    0.5712593127   1.12739434     1.809968574    
162      I1         0.6263816946   1.051939886    4.266933182    0.1752551528   0.7898699603   3.661604156    2.319904806    0.01217128017  0.5707236399   1.118549349    2.076254983    
163      I1         1.015064302    2.103964652    2.965447787    0.5665403297   0.182428131    6.399624598    1.951766702    1.798035012    0.5650431405   0.03488661935  1.952190173    
164      I1         1.13489634     1.867335465    2.955537223    0.1822568941   0.06335144982  7.375963574    2.627786828    1.805775029    0.64779929     0.4344349314   1.644531438    
165      I1         0.7724829562   2.081967787    2.797400905    0.5112211774   0.01337837752  4.78116836     2.782450497    0.8916820488   0.02936235118  1.038183192    1.997021964    
166      I1         1.107474017    1.509549826    4.172137493    0.4832078674   0.3931840479   3.251303546    2.509368311    0.3373427054   0.3620614685   0.3675267694   1.84834872     
167      I1         1.933004722    1.042055073    2.666142613    0.4583877322   0.4827215116   4.124835472    2.724764023    1.343975291    0.8702405836   0.6124697321   1.444740486    
168      I1         1.012847891    1.963526746    2.885188013    0.1339867501   0.4473012554   9.990094479    2.696259644    1.501996075    0.6270086511   0.0302504527   1.735951712    
169      I1         0.4360475337   2.543200157    2.528631855    0.9308505921   0.739563675    7.623043751    1.787865248    1.378699401    0.4256247278   0.468296148    2.476394573    
170      I1         0.460359321    1.442057733    4.125732872    0.668142229    0.2576233267   9.174741589    1.340808712    0.8113180241   0.6142088526   0.01327874477  2.437424097    
171      I1         1.446335508    2.547458364    2.57275019     0.3438077843   0.5185026592   8.050056009    2.992670836    0.7020075113   0.4440269691   0.6296687977   1.437213932    
172      I1         1.303370076    2.564005466    3.314757769    0.3240121076   0.8820383405   2.999869278    1.313900634    0.7605917496   0.4378743563   0.905703082    2.125196833    
173      I1         1.280854117    1.1350667      3.27268924     0.2345873294   0.8745567966   7.662693208    2.890978104    0.9111448851   0.4348986024   0.000115405256 1.822271201    
174      I1         1.040563043    1.022174469    2.830048849    0.8532681676   0.4435392042   0.3257977483   2.837037025    2.090616315    0.5050851767   0.2563753688   2.067209241    
175      I1         0.7196277594   1.717746796    3.128993032    0.9534866534   0.8329797208   2.35856479     2.878425189    1.708122614    0.09254902658  0.9932688907   2.257662719    
176      I1         1.771193562    2.254104281    2.726943377    0.2887668062   0.1117894441   9.604909417    1.272784412    0.6985175133   0.9525863865   0.3807637904   2.187442871    
177      I1         1.301021493    2.480325566    3.427281611    0.4149177055   0.9310201391   4.715888998    3.498405599    2.428877288    0.852249277    0.6038356032   1.513741435    
178      I1         1.488799289    1.840114       4.393020831    0.9698528934   0.2098740821   7.534625544    2.099260682    1.667144104    0.1024274879   0.8415217226   1.843561892    
179      I1         1.712625696    2.133923259    4.382333396    0.6558531331   0.1013074441   2.089410644    1.182338469    0.5954491473   0.8879203913   0.5581266447   2.258636816    
180      I1         1.682335925    1.299671974    2.808007965    0.4191608878   0.4931008605   3.161734854    3.255199615    2.302330392    0.5264153214   0.5799479209   1.486824732    
