%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  neg_kge        
1        I1         1.15525955     4.251213937    4.34905553     0.368880236    0.9087467498   2.073431759    2.525981301    2.721607916    0.06904737083  0.5474120399   0.7928840096   0.7152775346   
2        I1         2.515934321    4.476620445    3.700436094    0.06021600091  0.2239289244   6.315550258    3.081848135    0.3473174537   0.1386862285   0.5700086555   0.5994813317   0.4991611417   
3        I1         2.259430362    3.913315232    3.862530359    0.2011009297   0.3045696348   8.703049179    2.782450497    1.730970536    0.09355041593  0.4875175287   0.8269384504   0.5405898525   
4        I1         1.900518864    2.87970511     3.586580249    0.9711978667   0.6396143959   7.585434032    2.55694486     0.08861374577  0.03722880863  0.6958836769   0.6268513181   0.4819745197   
5        I1         1.930764125    3.370824246    4.22693424     0.1946010934   0.3700228634   5.581352577    2.314827831    0.245910656    0.1050729898   0.8031006839   0.1480251448   0.5527752341   
6        I1         2.198235502    3.468506529    3.640499372    0.2887668062   0.2375262317   7.03016898     1.737073229    0.8799337468   0.08429907018  0.4007129231   0.6624906174   0.8941157665   
7        I1         2.0490471      3.214191618    3.711581441    0.1423160262   0.8255057529   5.870925088    2.581542838    1.653641993    0.1179277192   0.7060734758   0.1139665621   0.4596378692   
8        I1         1.287468238    4.040173285    4.021335936    0.9575132077   0.3331156004   3.558779445    2.088695206    1.962334482    0.1368015372   0.4659386418   0.5176401502   0.8573625145   
9        I1         1.769000019    2.852555263    3.931671953    0.3947952275   0.3128979224   5.814931171    3.102060641    0.9032487203   0.02252107805  0.4225601218   0.2098526713   0.5370585968   
10       I1         1.214426209    3.073276905    4.734102797    0.9534866534   0.7054546704   3.486612735    2.536759611    2.019138801    0.1364071208   0.3688631399   0.453957527    0.7796572667   
11       I1         2.318362611    3.735074175    4.354930306    0.5394486182   0.1685791455   9.849586199    1.04606843     1.9455307      0.1472330434   0.6778167806   0.2310037461   1.494283769    
12       I1         1.851278613    3.084028095    3.728471479    0.7968582963   0.1790726062   5.618450393    3.40027001     0.220408035    0.1287138076   0.8226007587   0.865842897    0.4364357678   
13       I1         2.179476688    3.418420474    3.515108736    0.2506824008   0.9023741      3.585673627    1.914951077    0.5036395973   0.09462798458  0.01147116695  1.023350889    0.6990681811   
14       I1         2.499934239    4.092156454    3.907005807    0.3205776368   0.4123488404   6.48335404     2.812952815    0.05117857487  0.1157453686   0.4267718299   0.1179138827   0.4850011185   
15       I1         2.242088596    2.842019916    3.751223135    0.4191608878   0.3148766168   2.596206367    3.28839053     1.12458415     0.02510282177  0.8656087244   0.4445559131   0.3879397559   
16       I1         1.147936518    3.250364477    4.146921329    0.4929807404   0.4852475744   0.701920532    2.273167593    0.6273333389   0.09864788135  0.966286087    0.01245851856  0.9012540426   
17       I1         1.648138288    2.758630195    4.014958333    0.9014394052   0.6631821369   5.955674479    1.392631896    0.9477062294   0.1497937356   0.8108973565   0.6348316845   1.185099933    
18       I1         2.656310536    3.711987165    4.707193604    0.1350522446   0.5565208168   0.803349096    1.97242533     1.853799801    0.09306194737  0.9078352721   0.759568495    0.8130917044   
19       I1         1.010710877    3.866116323    4.619123045    0.8392264346   0.2087928288   3.161734854    2.390442615    1.111286656    0.0276572766   0.01929377591  0.6998106465   0.8215141069   
20       I1         2.52491466     4.444794709    3.618422724    0.2089163743   0.9684807231   9.688580275    3.147121145    1.919275367    0.1230817213   0.5551116243   0.4114476169   0.5057099941   
21       I1         2.336678545    4.114596837    4.844439618    0.05106478175  0.2536875913   5.133200276    1.882513269    2.681929217    0.04461754045  0.9312409471   0.773496403    0.8357681572   
22       I1         1.09845222     3.685852099    3.680934571    0.8314936832   0.03002443055  6.953071345    3.006983899    0.8881793251   0.1071975463   0.06630311471  0.2717456883   0.7212366128   
23       I1         2.448286095    3.594813514    4.128173892    0.1985720714   0.5611679837   7.310678901    2.982602896    2.174535434    0.02610233661  0.7105906415   0.9798600922   0.5161041978   
24       I1         2.188799289    2.781749931    4.578774884    0.0138220575   0.2602711335   9.218734886    2.60466547     1.993753293    0.08062046257  0.05114435942  0.3782027568   0.4188886086   
25       I1         2.274434238    2.792870019    3.630724622    0.8261550649   0.6746964876   7.187073331    2.749416291    0.7740339214   0.0117222403   0.3385667466   0.3947585754   0.3454765607   
26       I1         1.017740675    3.949820751    3.731005974    0.7426416074   0.05784624219  4.563016676    1.182338469    1.756551853    0.1331238257   0.6530232415   1.098365116    1.365818602    
27       I1         1.950014581    2.50588423     4.018088633    0.9243459712   0.2156810159   2.891081887    3.160608938    1.228988248    0.1139955595   0.5439547205   1.0183374      0.4897998854   
28       I1         1.460345995    3.78829318     3.960204839    0.4342557839   0.2877460165   8.158161341    1.752894144    0.1863946817   0.1111344308   0.2731888846   1.138915042    0.8826417066   
29       I1         1.395714096    3.182520664    4.105097614    0.8644663599   0.2999623596   6.296109337    2.562418642    1.609373634    0.131242177    0.7750882938   0.3295641665   0.6970978889   
30       I1         1.862721522    4.144689943    4.656688424    0.2366521052   0.2176088771   0.4714102173   3.489893899    0.6543002893   0.0879881743   0.7690729509   0.3732747093   0.3504956783   
31       I1         1.969443469    2.526087611    3.766092763    0.7643935641   0.805928482    3.783799195    3.498405599    2.116017835    0.0468703918   0.3503557865   0.4481958836   0.4539592358   
32       I1         1.143318514    4.212617102    3.806135625    0.6177638289   0.8329797208   8.893932136    1.457105575    1.897782895    0.1461496317   0.5605088274   1.071458235    1.122038245    
33       I1         1.980854117    3.49614958     4.629560838    0.5540566055   0.9848527638   1.683142635    2.406973527    1.886579956    0.0778977386   0.9488000806   0.713016059    0.4657937141   
34       I1         1.005267824    3.421298897    4.889923412    0.4496035419   0.2025505396   4.78116836     2.857879381    0.8916820488   0.08527533361  0.7800940869   1.127475205    0.6100542617   
35       I1         1.860758497    3.659819566    4.210760386    0.5748104646   0.03786302582  3.831712223    2.971264849    2.021026004    0.001182908141 0.6658817425   0.2230045451   0.4556249579   
36       I1         1.130114072    3.038498826    4.164323104    0.4832078674   0.9527122088   4.365068302    1.591318896    0.9910281888   0.1048580881   0.6608156689   0.1220379395   1.083639254    
37       I1         1.6059263      3.561123879    4.838226788    0.1448942896   0.2819903394   6.165109595    1.780841718    2.761166646    0.02674239864  0.1440622959   0.7791611428   0.6684875081   
38       I1         2.283172998    3.705198187    3.988401344    0.01761344909  0.2340491312   4.247479126    1.445860462    1.035058946    0.03965215925  0.3715704412   0.0818963479   1.137956034    
39       I1         2.483188645    3.970689271    4.46315077     0.5316747404   0.6084285145   6.104156355    2.279363941    0.6780633394   0.06589372763  0.9615795244   0.09905976775  0.5157052345   
40       I1         1.925710618    2.954449181    4.895590538    0.6558531331   0.3294683232   4.727184153    1.317125486    0.1265346684   0.1326159032   0.1052422892   0.6960378596   1.376866959    
41       I1         2.040856682    2.975463035    4.823310104    0.2578996488   0.6908226698   5.524604038    1.193195169    1.057347563    0.005191392418 0.2366015229   0.9115237088   1.453836367    
42       I1         1.6989671      3.500850289    3.772429689    0.7362907138   0.09428000369  9.65776003     2.627786828    1.787944327    0.01244245986  0.2206734623   0.9015067553   0.5190436828   
43       I1         1.740563043    2.886667382    4.595898833    0.7479293057   0.15576903     2.715362389    2.057926537    1.446196789    0.1449201112   0.1300178946   0.7303120771   0.6134119511   
44       I1         1.329635181    3.76354968     4.065139219    0.3637232882   0.9310201391   0.5941868708   2.706674091    0.3154873159   0.1031862129   0.1666130942   0.5641036531   0.7591855234   
45       I1         1.731569625    3.379469036    3.652058014    0.7102397642   0.979447786    6.61131203     1.921338824    1.974810004    0.06008058436  0.8486426472   0.08432607994  0.7753745803   
46       I1         2.58843912     3.480112307    4.934792499    0.8742615238   0.8014879318   8.569121207    2.2945428      2.322124854    0.02434920231  0.3649325593   0.7385371636   0.5490127479   
47       I1         1.278399449    3.661522358    4.182054792    0.3534372038   0.5671904152   7.990311883    1.499940044    0.7398747344   0.1410672281   0.6553203598   0.2821519881   1.090168914    
48       I1         2.370202853    2.646811393    3.717056883    0.6578579263   0.06784710513  0.1747179927   1.47547493     1.667144104    0.1281063483   0.2332500795   0.905858689    1.127875057    
49       I1         2.024356168    3.398219087    4.572368501    0.1717771929   0.8833437898   6.352420219    1.500558745    2.079389505    0.03170786377  0.8933044946   0.721614167    1.094351535    
50       I1         1.569678216    3.929424073    3.893108868    0.08532162429  0.2851235629   4.019669975    1.890272128    2.62411397     0.1437396742   0.8580595129   0.01019975277  0.803246287    
51       I1         2.134442838    4.334131983    3.670207533    0.668142229    0.6290082472   5.656863288    1.636511103    0.722789629    1.456431299e-05 0.3939381638   0.2387491902   1.017600957    
52       I1         1.274491319    3.829369201    3.885985635    0.9569122946   0.3931840479   6.59679333     3.047077183    2.828569128    0.04259969905  0.7869901821   0.7702213505   0.7340382549   
53       I1         2.035763744    3.84290054     4.119314366    0.5167904168   0.9077946181   1.857627286    2.034118778    2.20981977     0.1001341298   0.2789073356   0.2615881558   0.7058845123   
54       I1         2.408819711    3.618028139    4.63927886     0.5665403297   0.7855111937   5.567548951    1.409865042    0.1371337249   0.07000582492  0.2546334009   0.5838712961   1.248733379    
55       I1         1.61770235     3.115081163    3.513992575    0.1586357021   0.6635464248   4.60317251     2.859344672    2.916857372    0.117131259    0.330241349    0.612035973    0.5918363444   
56       I1         1.3501715      3.163309721    3.50148044     0.1205591682   0.3850713039   8.62880349     3.359789056    2.297328917    0.01794380659  0.6100359075   0.9299343513   0.5188456458   
57       I1         2.174533859    2.92345399     4.683484523    0.04631572826  0.320086903    6.124559585    1.519098458    0.3034123706   0.06200268785  0.620555922    0.7266143594   1.115212109    
