%eval_id interface log__t_efold_soil log__t_efold_karst f_exfiltration_soil PDD_melt_factor log__fdd_threshold snow_insulation_k recession_b_soil recession_b_karst et_scale       neg_kge        
1        I1         2.390483718    3.692617075    0.9117041212   6.530355773    2.636825673    0.0137957799   2.564374013    2.947907263    1.576283196    1.985467082    
2        I1         2.115755904    3.020067921    0.8200926539   3.472139862    2.157323063    0.1247609746   5.619102955    3.000658598    0.5952852005   0.7676715497   
3        I1         1.66579508     2.907100784    0.06656576261  0.6298177523   0.766136123    0.01065680448  1.67575642     4.619084258    1.922902446    1.412376605    
4        I1         2.50468192     4.444794709    0.5079141114   5.056203602    2.415632858    0.1338694069   2.578834143    1.812396283    1.845333926    1.64343946     
5        I1         2.515934321    3.851414134    0.3355167219   7.228198565    1.128795596    0.05895717406  3.973540063    1.905403701    1.317453837    1.339034666    
6        I1         2.283172998    3.233603688    0.8467527811   0.4439024378   0.6548844624   0.07670781298  5.892180884    3.712416161    1.831238257    2.355018496    
7        I1         1.236901997    2.92345399     0.2089578086   2.852261451    1.741507529    0.1378726014   2.835102862    3.691509316    1.59063281     0.7511738667   
8        I1         1.15525955     3.488369412    0.2035802409   9.894516746    2.79321055     0.142369723    2.71580978     5.08300671     1.5853859      0.660416276    
9        I1         2.662053355    4.229627726    0.08736951318  5.694942135    0.3906547974   0.03782130859  3.42605922     3.728834852    1.172768135    1.220076385    
10       I1         1.302137338    3.78829318     0.5611412147   2.756046349    2.596500653    0.09900053278  3.146911938    2.50449045     1.219778728    0.4869526247   
11       I1         2.631563387    4.17400561     0.758768983    8.178379648    0.9779642546   0.09097206599  5.907327901    4.712202686    0.538022024    0.800790647    
12       I1         2.370202853    4.476620445    0.2218144169   2.507284945    0.5671088901   0.1009635593   2.537072661    3.669295184    0.9447345395   0.7162576965   
13       I1         1.372990647    4.279106544    0.02402960909  0.5148381013   2.226732022    0.107379899    4.553267359    2.281638893    1.084173309    1.009683314    
14       I1         1.862721522    3.949820751    0.4643679895   9.473516053    2.776554718    0.1490206715   4.648949323    3.897119913    1.884352137    1.357616574    
15       I1         2.345442561    2.636536642    0.6889745238   0.5442024497   1.304225711    0.1374960847   4.846820409    4.041242361    0.8965215925   0.747506796    
16       I1         2.511396034    4.025314388    0.8113882099   9.402470267    0.635537379    0.09417500391  3.949425044    2.837523073    1.35612597     1.711436657    
17       I1         1.340152146    2.671844913    0.3676463919   7.860451058    2.442730482    0.09559257793  2.226637103    3.914060451    1.993512329    0.9479386303   
18       I1         1.615453797    2.87970511     0.9040988944   8.963357097    2.715141004    0.0755178344   4.708410894    4.462215006    0.7907265088   0.9170712092   
19       I1         1.792924469    4.189910169    0.9751080515   7.038546648    2.098060945    0.1465678009   4.216862961    3.6814501      1.461592083    1.800530847    
20       I1         2.095449208    3.535459893    0.1381446722   7.720914576    1.517180085    0.0861768759   2.03633714     4.78395394     1.430619474    1.302977366    
21       I1         1.535269781    4.040173285    0.6365670813   5.673879639    2.400930832    0.04415045473  3.10248983     3.295254115    1.778864225    1.159664341    
22       I1         1.975950592    4.150026687    0.400512182    1.287616446    2.100411607    0.1381626498   4.717781611    2.897007361    1.455604385    1.109927887    
23       I1         1.944751552    3.520394664    0.6141247422   9.197663091    1.843426921    0.07841208395  2.088089969    5.718787569    1.190473708    0.91294793     
24       I1         1.45797065     3.379469036    0.1987421265   5.43170614     2.42292224     0.07325652687  2.065021141    2.986542283    0.5276559895   0.9727185008   
25       I1         1.013126128    2.933302108    0.4264992985   4.892884515    1.286597887    0.08598274735  4.421276697    5.380947597    0.8370743502   0.4825113599   
26       I1         1.921021649    2.824876514    0.5753347279   6.222284026    0.7580305918   0.1265037914   4.610990882    3.108492646    1.285277958    1.070185783    
27       I1         1.687080142    3.64820331     0.6496377459   5.36997952     2.978657689    0.03835826019  4.35006374     5.506597296    0.9753158195   0.4704221869   
28       I1         2.167821931    3.798781944    0.06935178189  2.7769461      1.509554484    0.1360964301   5.861856846    2.151182569    1.07823325     0.7780671809   
29       I1         1.130114072    4.382441872    0.8431180264   8.075067109    2.806497099    0.03512553366  3.384824075    4.472777643    0.6454130494   0.7396543451   
30       I1         2.089904313    3.409211214    0.1129324671   1.584028923    2.255813986    0.08108745596  5.086807505    2.694920654    0.9168912005   0.6294279471   
31       I1         1.3501715      2.898175949    0.5696627217   2.891925863    1.645488423    0.06822988652  1.760460971    5.333909959    0.7037841911   0.3978855662   
32       I1         2.475966423    3.990657858    0.5534769359   3.234673667    0.6296357631   0.08008597189  5.404613931    3.853331318    1.265280571    1.297476345    
33       I1         1.395714096    2.690692715    0.1409515811   2.279544782    0.8240291205   0.04313451381  4.103451011    1.567108909    1.730817213    1.131176785    
34       I1         1.010710877    3.101491135    0.0765070186   9.060572673    2.496446182    0.1305546283   2.593861231    2.609812102    1.03404406     0.6807493755   
35       I1         2.010439953    4.365189906    0.2583550677   8.398762718    1.382807306    0.1237115737   1.525658335    5.251338195    1.961496317    1.575461731    
