Date,Precipitation [mm/day],Discharge [m^3/s],Mean Temperature [C],Minimum Temperature [C],Maximum Temperature [C],Photoperiod [hr],Evapotranspiration [mm/day]
1998.05.25,7.56767551483,39.077184,13.174702948884999,8.87019797127,17.4792079265,15.049201818715378,2.76347379463
1998.05.26,0.0,44.457376,16.199405906205,9.91722773561,22.4815840768,15.078469849417534,3.81961711642
1998.05.27,0.0,42.758368,18.73410889185,12.4970297011,24.9711880826,15.106880402831475,4.05062047415
1998.05.28,5.1206780723,45.30688,22.297425709149998,16.6618811636,27.9329702547,15.134413485723337,4.46093451637
1998.05.29,0.0146463202626,45.30688,23.069009884750002,15.649801953,30.4882178165,15.161049337816772,4.25373688198
1998.05.30,0.848542952412,43.89104,20.56663368245,14.7129702521,26.4202971128,15.186768477777246,4.77682157197
1998.05.31,6.24272566812,42.4752,21.6661881079,14.323267323,29.0091088928,15.211551750062902,5.68760700129
1998.06.01,0.871936075648,39.64352,13.319059405019999,7.32475247714,19.3133663329,15.235380372454555,4.2134755699
1998.06.02,2.15706088143,36.81184,14.330247548550002,8.4690099093,20.1914851878,15.258235984063232,4.0572685556
1998.06.03,0.0,30.298976,10.813267287639999,5.15623761168,16.4702969636,15.280100693600689,3.36611021381
1998.06.04,0.0,28.288483199999998,10.81777225508,5.08435644726,16.5511880629,15.300957127686225,2.99697546334
1998.06.05,1.86094889085,27.0142272,12.530940594075,7.99584159285,17.0660395953,15.320788478952657,2.96426400158
1998.06.06,0.237036619833,25.5983872,11.76128712974,7.96485148798,15.5577227715,15.339578553705275,2.47421079897
1998.06.07,0.530068274587,24.8055168,10.22757427761,3.57336633512,16.8817822201,15.357311818880357,3.06355951734
1998.06.08,1.05035458022,23.0215584,13.886188141199998,8.3808911248,19.3914851576,15.373973448044667,4.10068769868
1998.06.09,4.2496344937,23.5312608,13.63559400915,11.1876237416,16.0835642767,15.38954936617423,2.73253981748
1998.06.10,0.293106706195,23.6162112,13.7197029567,11.5938613627,15.8455445507,15.404026292949792,1.72656557811
1998.06.11,2.57263720404,22.9082912,17.1002970875,12.9691089404,21.2314852346,15.417391784308194,4.14874850742
1998.06.12,7.41465061969,24.7772,17.33237629125,12.5730693553,22.0916832272,15.429634271992699,4.76976041075
1998.06.13,3.78961923659,23.644528,18.68232678895,13.0190099584,24.3456436195,15.440743100852295,4.04340017749
1998.06.14,0.161891678108,21.6057184,20.06722769405,14.7524752286,25.3819801595,15.450708563648929,4.26941860194
1998.06.15,0.969129709232,22.1154208,19.8089108231,15.252178211,24.3656434352,15.459521933143673,4.25175183048
1998.06.16,5.19201808932,25.2585856,20.4205940832,14.8419801882,25.9992079782,15.467175491246964,4.56094721646
1998.06.17,1.58414510519,24.210864,20.97054454125,15.2228713083,26.7182177742,15.473662555034778,5.34186274745
1998.06.18,11.3983386371,22.65344,21.8328216855,16.606732529,27.058910842,15.478977499451648,6.2535404422
1998.06.19,10.2210760283,33.98016,20.5486633471,14.537722767,26.5596039272,15.48311577654229,5.89742435395
1998.06.20,2.53621333815,50.97024,20.89420794025,15.5524752683,26.2359406122,15.486073931076696,4.65210216818
1998.06.21,2.78609872572,42.4752,20.0475742557,14.402970314,25.6921781974,15.487849612457909,4.52876658746
1998.06.22,0.0,30.015808,20.5807425386,14.4712871042,26.690197973,15.488441582827623,4.45401120283
1998.06.23,1.87623419915,29.73264,21.0176732658,14.9514851523,27.0838613793,15.487849721311623,5.20904224882
1998.06.24,17.2556723415,28.0619488,22.94841582235,17.1180197461,28.7788118986,15.486075024374665,5.84629639183
1998.06.25,17.7283076095,57.483104,23.205148470250002,17.2037623188,29.2065346217,15.483119602282365,5.82653166463
1998.06.26,3.6953253689,75.03952,22.8618811806,16.9130692624,28.8106930988,15.478986671695642,5.73060481708
1998.06.27,49.3716678714,427.58368,22.9746533951,17.1244553103,28.8248514799,15.473680544450971,5.08667156637
1998.06.28,15.9933256979,424.752,22.915148499,17.2832673517,28.5470296463,15.467206612606747,5.74441457562
1998.06.29,0.0119379162235,230.498752,21.7619802267,15.5163367054,28.007623748,15.459571329862012,4.62761375658
1998.06.30,0.25842687613,145.548352,21.70148516175,16.1371287544,27.2658415691,15.450782189478698,4.45277172708
1998.07.01,0.351697054369,126.57609599999999,20.837524739800003,14.919306925,26.7557425546,15.440847698861607,4.64783795603
1998.07.02,1.60318420724,104.488992,21.7668316388,15.5504950061,27.9831682715,15.429777350971802,5.46907193179
1998.07.03,18.3964435464,101.94048,23.89207922115,19.2745544509,28.5096039914,15.417581592768348,4.38476030148
1998.07.04,4.27781470208,88.065248,20.83985147855,15.4807920645,26.1989108926,15.40427179089044,4.94185493257
1998.07.05,0.0305941984943,75.605856,19.893168331349997,15.3949505173,24.3913861454,15.3898601948067,4.03848444547
1998.07.06,0.94052021495,66.54448,21.678415808350003,18.2452475671,25.1115840496,15.37435989767057,3.17804165179
1998.07.07,3.62539384418,53.80192,22.1818811587,17.9874257192,26.3763365982,15.357784795130485,3.41413384379
1998.07.08,4.2847685929,52.952416,22.9800990265,17.1725742793,28.7876237737,15.340149542350497,4.99088491981
1998.07.09,0.202388986871,55.500928,22.6962376396,17.1744554727,28.2180198065,15.321469509501656,4.68937904533
1998.07.10,0.0,49.271232,23.31306926805,17.166633606,29.4595049301,15.301760735986376,5.15362733955
1998.07.11,0.0,42.758368,23.7169306538,18.4327722493,29.0010890583,15.281039883657648,5.00512761914
1998.07.12,0.0552570256266,37.095008,22.815841523750002,17.1172276299,28.5144554176,15.259324189292212,4.78453355609
1998.07.13,0.198640541109,34.546496,25.30861379605,20.511188035,30.1060395571,15.23663141657189,5.04927116639
1998.07.14,7.04637744698,30.582144,26.69084150485,21.002673253,32.3790097567,15.212979807820414,7.00078034156
1998.07.15,20.3292907255,32.847488,24.2330692782,17.1432673577,31.3228711987,15.188388035734278,5.8740548089
1998.07.16,0.0,36.81184,22.581584179750003,16.373762329,28.7894060305,15.162875155335904,4.97449611617
1998.07.17,1.13879697265,31.997984,20.1890098553,15.1400989495,25.2379207611,15.136460556365549,4.30088814034
1998.07.18,5.72064438079,30.582144,20.48707920015,15.0189108801,25.9552475202,15.109163916315477,4.31949600638
1998.07.19,7.24834358877,32.281152,23.16366337315,17.4675247457,28.8598020006,15.081005154295953,5.35693133574
1998.07.20,3.63001431202,29.73264,23.8127227632,17.6030693054,30.022376221,15.052004385907953,6.06389736109
1998.07.21,11.7189242027,33.130656,24.09252474565,19.5454455838,28.6396039075,15.022181879282131,5.13667371954
1998.07.22,0.188855192486,36.245504,22.00688121815,17.4589109232,26.5548515131,14.991558012428056,4.63710484065
1998.07.23,0.0,28.033632,18.686782185400002,12.8533663608,24.52019801,14.960153232021844,4.84416926016
1998.07.24,0.0,26.3629408,17.42732674535,11.2725742737,23.582079217,14.927988013744605,4.4126292476
1998.07.25,0.0,24.9754176,18.6147028621,12.3031682402,24.926237484,14.895082824268439,4.21423612102
1998.07.26,0.0,23.4746272,19.70896038205,13.7329702849,25.6849504792,14.861458084971435,4.55927821099
1998.07.27,0.00620858906077,21.8888864,22.27430693465,17.1797030137,27.3689108556,14.827134137448299,4.67530796821
1998.07.28,0.0,20.2181952,21.0661385838,14.0393069333,28.0929702343,14.79213121086886,5.14962672003
1998.07.29,0.0847638790302,18.0661184,20.070891092300002,11.8161386452,28.3256435394,14.756469391223145,4.59155580677
1998.07.30,0.0972241138449,17.8112672,19.6263861562,14.2501980527,25.0025742597,14.72016859247875,4.15276655811
1998.07.31,0.0,20.0199776,18.25311881715,11.1919801731,25.3142574612,14.683248529664079,4.30948752748
1998.08.01,0.0,23.7294784,20.0946535356,13.6382178505,26.5510892207,14.645728693879857,4.50754581434
1998.08.02,0.043922273645,25.5134368,21.3193564462,15.7809900529,26.8577228395,14.607628329230806,5.48387187644
1998.08.03,15.5889662705,26.5894752,21.176336651950002,17.1791089596,25.1735643443,14.568966411659948,5.34610878089
1998.08.04,11.6468673461,26.8443264,18.2724257082,15.0485148855,21.4963365309,14.52976162965937,3.69092394709
1998.08.05,0.835596134693,22.2570048,19.59138612935,17.0292078811,22.1535643776,14.490032366823591,2.9416069889
1998.08.06,2.4351337108,15.3477056,19.68940595585,17.2322773036,22.1465346081,14.44979668620485,3.2914989264
1998.08.07,4.87418574567,15.3477056,20.410990087149997,17.4453465396,23.3766336347,14.40907231642375,3.21654594569
1998.08.08,5.65858746047,15.9423584,20.5521782224,15.9200989752,25.1842574696,14.367876639483455,3.79116467777
1998.08.09,0.0248574757266,15.7441408,22.6433168638,18.3543564636,26.932277264,14.326226680231517,3.57491513871
1998.08.10,0.724436218085,15.6591904,22.11930694675,15.1351485583,29.1034653352,14.284139097409666,4.4613468404
1998.08.11,0.0,15.2344384,21.9724752502,15.9566336906,27.9883168098,14.241630176229245,4.05983366669
1998.08.12,0.0,14.6397856,21.49564354015,15.8978217285,27.0934653518,14.198715822407737,3.89139364053
1998.08.13,0.0,12.4877088,20.8584653269,15.5221782156,26.1947524382,14.155411557600317,3.66395764584
1998.08.14,0.0,12.374441599999999,22.548564344349998,17.2661386056,27.8309900831,14.111732516159412,3.43782904492
1998.08.15,0.104636850868,12.317808,21.163514869049997,13.1417822035,29.1852475346,14.067693443154925,3.68850946426
1998.08.16,0.10721959513,12.2611744,19.87133662535,13.4250495457,26.317623705,14.023308693587662,5.155430071
1998.08.17,18.2408552784,25.8532384,24.35772278285,19.4978217701,29.2176237956,13.978592232729227,4.17882228265
1998.08.18,0.0,27.9486816,22.00940588205,16.7263365075,27.2924752566,13.933557637522295,3.93644755676
1998.08.19,0.0,17.839584,21.5750990292,18.5857425539,24.5644555045,13.888218098976571,4.12351607254
1998.08.20,27.3962782208,26.9292768,24.62658411915,19.7924751622,29.4606930761,13.842586425497203,4.54711235867
1998.08.21,0.513136332633,29.166304,23.677029723,18.0403961144,29.3136633316,13.796675047084095,3.83550938659
1998.08.22,2.54493985937,24.06928,22.7619307348,18.1441584578,27.3797030118,13.750496020342737,4.93277710184
1998.08.23,16.8197350266,30.582144,24.786039626250002,20.0183168166,29.5537624359,13.704061034249158,5.28762633831
1998.08.24,0.172975464235,23.1348256,23.29965346875,17.0828713332,29.5164356043,13.657381416614022,3.97447464522
1998.08.25,0.837632103427,21.0393824,20.825990157550002,14.8232673796,26.8287129355,13.610468141193314,3.73939727939
1998.08.26,0.0,18.264336,20.86371297175,14.8036634426,26.9237625009,13.563331835395513,3.60199419387
1998.08.27,1.86657503314,17.8962176,21.6683663472,16.0778218071,27.2589108873,13.515982788537833,4.83415921512
1998.08.28,7.18390750413,17.9528512,21.3753960298,18.5390099252,24.2117821344,13.468430960606609,3.2597359649
1998.08.29,0.0,16.7635456,21.53069304,14.8505940673,28.2107920127,13.42068599147967,4.24357154715
1998.08.30,0.0,15.432656,19.625098998,11.7839603707,27.4662376253,13.372757210571033,3.81603862776
1998.08.31,0.0,14.9795872,19.067128705549997,12.467425743,25.6668316681,13.324653646860991,3.34056902242
1998.09.01,0.000684219891998,14.2433504,18.5529703386,12.1884158484,24.9175248288,13.276384039277165,3.16153518058
