%eval_id interface log__t_efold_shallow log__t_efold_soil f_exfiltration_shallow PDD_melt_factor neg_kge        
131      I1         1.708819711    1.408394001    0.3355167219   4.073278636    1.566291938    
132      I1         1.740831827    1.661443372    0.7832098883   5.630395924    1.545938902    
133      I1         1.811396034    1.394356037    0.358488549    9.03470731     1.517499982    
134      I1         0.8114660747   2.112643846    0.8975694465   1.167673099    2.136928047    
135      I1         1.628908169    1.901955297    0.4326552684   9.409478913    1.433622244    
136      I1         0.7196277594   1.754827795    0.6035682808   9.581427455    1.930702151    
137      I1         0.4057035626   2.459660638    0.1926842945   1.014452211    1.162578207    
138      I1         1.614376697    2.668874854    0.4607081312   5.034623237    1.030817076    
139      I1         1.712625696    1.109985789    0.4874378318   6.769619037    1.603693848    
140      I1         1.973053607    1.327864414    0.8066091071   7.425548685    1.383389813    
141      I1         0.7482488826   1.448917371    0.06935178189  1.35251921     1.767460319    
142      I1         1.230764125    1.833095461    0.1879873966   9.060572673    1.517682847    
143      I1         0.4304851418   1.487285369    0.2035802409   5.846640824    1.819336733    
144      I1         1.141522265    2.044425839    0.03702500014  9.671817098    1.277195002    
145      I1         1.748286095    1.727952704    0.6236486632   3.100769735    1.492948997    
146      I1         1.200518864    2.555003389    0.4704067544   1.840146175    1.30210656     
147      I1         0.5874682381   1.189323103    0.4743634524   4.629631173    2.052679013    
148      I1         1.126024947    2.103964652    0.7061470519   8.850027941    1.759500834    
149      I1         0.9059262998   1.57146601     0.3182065859   7.989055411    1.75395449     
150      I1         1.112249205    1.029610094    0.5576689306   9.336760321    1.929434261    
151      I1         1.583172998    1.186086906    0.01914181588  5.722193126    1.678666681    
152      I1         1.326528753    1.952210491    0.816280494    7.465140334    1.75106949     
153      I1         1.578140663    1.206270639    0.6328426929   8.13697614     1.681995364    
154      I1         1.784835303    2.186006007    0.9571056477   5.757132868    1.537975428    
155      I1         0.728718011    2.016681234    0.9795937024   4.483330246    2.250142084    
156      I1         1.659968719    1.046458867    0.400512182    6.414013601    1.636614461    
157      I1         0.5369019975   2.635292786    0.3154184469   8.573507468    1.336460042    
158      I1         0.7113794074   2.318754595    0.3211122996   6.314711872    1.431748658    
159      I1         0.3485504418   2.547458364    0.05017522815  6.644687215    0.9645586927   
160      I1         0.8480205554   2.364682212    0.7259872373   3.895980756    1.898707417    
161      I1         1.257981942    2.327072205    0.5309114694   5.911272733    1.453014204    
162      I1         0.5570628343   2.564005466    0.2580693034   9.262183006    1.230837148    
163      I1         1.422242053    1.597078326    0.8542644272   7.038546648    1.755652193    
164      I1         0.3131261282   2.339796042    0.9706041785   3.987217094    2.514395436    
165      I1         1.670202853    2.51442489     0.3707704154   8.048874626    1.021886218    
166      I1         0.5014862514   2.081967787    0.2621772818   4.540892924    1.515428093    
167      I1         1.117992494    1.623563135    0.1203424319   3.740235331    1.628558204    
168      I1         0.9821751427   1.340093733    0.03416342229  4.880365191    1.790901152    
169      I1         1.651440729    1.937680794    0.9751080515   6.886137169    1.641073319    
170      I1         1.406987481    1.475532227    0.148233208    1.96484778     1.65011866     
171      I1         1.415755904    2.309147292    0.2884011027   4.125893078    1.1347165      
172      I1         1.622287052    1.563813263    0.7986998212   2.891925863    1.618831308    
173      I1         1.052531105    1.81166574     0.2183917883   8.830805189    1.564858494    
174      I1         1.107474017    1.930591487    0.437946816    2.715494276    1.579847903    
175      I1         1.908649771    1.875005895    0.7635570378   4.892884515    1.371729085    
176      I1         1.815934321    1.084743497    0.3886177276   0.5442024497   1.541973701    
177      I1         0.4689079693   1.614103081    0.5722285074   6.810519594    2.034901232    
178      I1         1.683075573    2.35817213     0.06177781765  4.52138942     1.094199545    
179      I1         0.7461268417   2.499003633    0.8322045175   9.154519875    2.110743349    
180      I1         0.4240566145   1.712391478    0.4488348579   1.043329762    1.900908261    
181      I1         1.645442561    1.457724002    0.5488706548   0.9593261186   1.595689469    
182      I1         1.674256652    1.831704451    0.2512428279   7.373662739    1.397973934    
183      I1         0.6158441461   1.248939516    0.4791978633   6.543546026    2.022305227    
184      I1         1.459552999    1.740200609    0.3959173938   7.173850679    1.564872504    
185      I1         0.7856290043   1.887784017    0.04744972561  4.385849245    1.474062633    
186      I1         1.162721522    2.306006852    0.2433909221   6.922597836    1.163935421    
187      I1         1.956310536    1.100195685    0.4146187188   1.436661897    1.402162943    
