%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil f_tile_soil    log__tau_tile  f_direct_runoff neg_kge        
1        I1         0.4552595495   2.488531847    3.63207404     0.368880236    0.9087467498   2.073431759    2.525981301    3.268006597    0.4557126475   0.6336709068   0.3459354318   2.134546832    
2        I1         1.815934321    2.680127378    2.767248125    0.06021600091  0.2239289244   6.315550258    3.081848135    1.289431211    0.9153291081   0.6598282012   0.2615538096   1.705490537    
3        I1         1.559430362    2.201317947    2.983373812    0.2011009297   0.3045696348   8.703049179    2.782450497    2.442475446    0.6174327452   0.5643384727   0.3607933902   1.900595459    
4        I1         1.200518864    1.322749343    2.615440332    0.9711978667   0.6396143959   7.585434032    2.55694486     1.073844788    0.2457101369   0.8055380745   0.2734953395   2.127369038    
5        I1         1.230764125    1.740200609    3.469245654    0.1946010934   0.3700228634   5.581352577    2.314827831    1.204925547    0.6934817325   0.9296498826   0.06458339651  1.688637877    
6        I1         1.498235502    1.823230549    2.687332496    0.2887668062   0.2375262317   7.03016898     1.737073229    1.733278122    0.5563738632   0.4638555655   0.289044772    2.030521149    
7        I1         1.3490471      1.607062876    2.782108588    0.1423160262   0.8255057529   5.870925088    2.581542838    2.378034994    0.7783229467   0.8173335386   0.04972363095  1.584606955    
8        I1         0.5874682381   2.309147292    3.195114581    0.9575132077   0.3331156004   3.558779445    2.088695206    2.635278735    0.9028901453   0.5393592762   0.2258464879   2.415274593    
9        I1         1.069000019    1.299671974    3.075562603    0.3947952275   0.3128979224   5.814931171    3.102060641    1.752707267    0.1486391151   0.4891453531   0.09155875713  1.675575338    
10       I1         0.5144262091   1.487285369    4.145470396    0.9534866534   0.7054546704   3.486612735    2.536759611    2.682615667    0.9002869972   0.4269870286   0.1980617483   2.428048124    
11       I1         1.618362611    2.049813049    3.639907075    0.5394486182   0.1685791455   9.849586199    1.04606843     2.621275583    0.9717380866   0.7846242732   0.1007869747   2.292218749    
12       I1         1.151278613    1.496423881    2.804628639    0.7968582963   0.1790726062   5.618450393    3.40027001     1.183673362    0.8495111305   0.9522226965   0.3777674071   2.136046943    
13       I1         1.479476688    1.780657403    2.520144982    0.2506824008   0.9023741      3.585673627    1.914951077    1.419699664    0.6245446982   0.01327874477  0.4464881716   2.204351281    
14       I1         1.799934239    2.353332986    3.042674409    0.3205776368   0.4123488404   6.48335404     2.812952815    1.042648812    0.7639194328   0.4940207243   0.05144584761  1.473246507    
15       I1         1.542088596    1.290716929    2.83496418     0.4191608878   0.3148766168   2.596206367    3.28839053     1.937153458    0.1656786237   1.002007675    0.1939598225   1.60339857     
16       I1         0.4479365181   1.637809805    3.362561772    0.4929807404   0.4852475744   0.701920532    2.273167593    1.522777782    0.6510760169   1.118549349    0.00543565382  2.015518926    
17       I1         0.9481382881   1.219835666    3.18661111     0.9014394052   0.6631821369   5.955674479    1.392631896    1.789755191    0.9886386551   0.9386751217   0.2769771748   2.3227575      
18       I1         1.956310536    2.030189091    4.109591472    0.1350522446   0.5565208168   0.803349096    1.97242533     2.544833167    0.6142088526   1.050888103    0.3313998669   1.991685761    
19       I1         0.3107108767   2.161198875    3.992164059    0.8392264346   0.2087928288   3.161734854    2.390442615    1.926072213    0.1825380255   0.02233400726  0.3053275072   2.51325163     
20       I1         1.82491466     2.653075503    2.657896966    0.2089163743   0.9684807231   9.688580275    3.147121145    2.599396139    0.8123393604   0.6425837591   0.1795146671   1.366120993    
21       I1         1.636678545    2.372407311    4.292586158    0.05106478175  0.2536875913   5.133200276    1.882513269    3.234941015    0.294475767    1.077981945    0.3374766156   1.991919361    
22       I1         0.39845222     2.007974284    2.741246095    0.8314936832   0.03002443055  6.953071345    3.006983899    1.740149438    0.7075038055   0.07675087824  0.1185626912   2.385057596    
23       I1         1.748286095    1.930591487    3.33756519     0.1985720714   0.5611679837   7.310678901    2.982602896    2.812112862    0.1722754216   0.8225625002   0.4275131292   2.025425967    
24       I1         1.488799289    1.239487442    3.938366512    0.0138220575   0.2602711335   9.218734886    2.60466547     2.661461078    0.5320950529   0.0592034706   0.1650099288   1.575092529    
25       I1         1.574434238    1.248939516    2.674299496    0.8261550649   0.6746964876   7.187073331    2.749416291    1.645028268    0.077366786    0.3919166582   0.1722332353   1.81968731     
26       I1         0.3177406747   2.232347639    2.808007965    0.7426416074   0.05784624219  4.563016676    1.182338469    2.463793211    0.8786172497   0.7559238735   0.4792168919   2.56681959     
27       I1         1.250014581    1.005001595    3.190784844    0.9243459712   0.2156810159   2.891081887    3.160608938    2.024156873    0.752370693    0.6296687977   0.4443007852   2.22900528     
28       I1         0.7603459946   2.095049203    3.113606452    0.4342557839   0.2877460165   8.158161341    1.752894144    1.155328901    0.7334872435   0.31623683     0.4969088318   2.39195835     
29       I1         0.6957140961   1.580142564    3.306796818    0.8644663599   0.2999623596   6.296109337    2.562418642    2.341144695    0.866198368    0.8972234189   0.1437889034   2.207219355    
30       I1         1.162721522    2.397986451    4.042251232    0.2366521052   0.2176088771   0.4714102173   3.489893899    1.545250241    0.5807219503   0.8902602037   0.1628598208   1.724257498    
31       I1         1.269443469    1.022174469    2.85479035     0.7643935641   0.805928482    3.783799195    3.498405599    2.763348196    0.3093445859   0.405563365    0.1955479422   1.959406       
32       I1         0.4433185135   2.455724537    2.908180833    0.6177638289   0.8329797208   8.893932136    1.457105575    2.581485745    0.964587569    0.6488314305   0.4674774151   2.490874663    
33       I1         1.280854117    1.846727143    4.006081118    0.5540566055   0.9848527638   1.683142635    2.406973527    2.572149963    0.5141250748   1.098307972    0.311089031    2.004348586    
34       I1         0.3052678245   1.783104062    4.353231216    0.4496035419   0.2025505396   4.78116836     2.857879381    1.743068374    0.5628172018   0.9030180036   0.4919176286   2.387305672    
35       I1         1.160758497    1.985846631    3.447680515    0.5748104646   0.03786302582  3.831712223    2.971264849    2.684188337    0.007807193732 0.7708085626   0.09729692194  1.61997521     
36       I1         0.4301140715   1.457724002    3.385764139    0.4832078674   0.9527122088   4.365068302    1.591318896    1.825856824    0.6920633814   0.7649441986   0.05324517429  2.182337134    
37       I1         0.9059262998   1.901955297    4.284302384    0.1448942896   0.2819903394   6.165109595    1.780841718    3.300972205    0.176499831    0.1667630214   0.3399481426   2.010153061    
38       I1         1.583172998    2.024418459    3.151201792    0.01761344909  0.2340491312   4.247479126    1.445860462    1.862549122    0.261704251    0.430120935    0.03573139088  1.913776486    
39       I1         1.783188645    2.25008588     3.784201027    0.5316747404   0.6084285145   6.104156355    2.279363941    1.565052783    0.4348986024   1.113101146    0.04321979396  1.500411369    
40       I1         1.225710618    1.386281804    4.360787384    0.6558531331   0.3294683232   4.727184153    1.317125486    1.105445557    0.8752649613   0.1218259226   0.3036814396   2.286334532    
41       I1         1.340856682    1.40414358     4.264413472    0.2578996488   0.6908226698   5.524604038    1.193195169    1.881122969    0.03426318996  0.2738841871   0.3976979532   2.344293613    
42       I1         0.9989670997   1.850722746    2.863239585    0.7362907138   0.09428000369  9.65776003     2.627786828    2.489953605    0.08212023505  0.2554462504   0.3933275547   2.248704686    
43       I1         1.040563043    1.328667274    3.961198443    0.7479293057   0.15576903     2.715362389    2.057926537    2.205163991    0.9564727336   0.1505055629   0.3186352867   2.197284963    
44       I1         0.6296351808   2.074017228    3.253518959    0.3637232882   0.9310201391   0.5941868708   2.706674091    1.262906097    0.6810290052   0.1928672788   0.2461185223   2.186723947    
45       I1         1.031569625    1.74754868     2.702744019    0.7102397642   0.979447786    6.61131203     1.921338824    2.645675003    0.3965318568   0.9823681552   0.0367914834   1.981401444    
46       I1         1.88843912     1.833095461    4.413056666    0.8742615238   0.8014879318   8.569121207    2.2945428      2.935104045    0.1607047353   0.4224370838   0.3222238934   1.98582144     
47       I1         0.5783994492   1.987294004    3.409406389    0.3534372038   0.5671904152   7.990311883    1.499940044    1.616562279    0.9310437055   0.758582962    0.1231029617   2.09922201     
48       I1         1.670202853    1.124789684    2.789409178    0.6578579263   0.06784710513  0.1747179927   1.47547493     2.389286753    0.8455018991   0.2700046375   0.3952263041   2.312089851    
49       I1         1.324356168    1.763486224    3.929824668    0.1717771929   0.8833437898   6.352420219    1.500558745    2.732824588    0.2092719009   1.034067627    0.314840387    2.134284465    
50       I1         0.869678216    2.215010462    3.024145158    0.08532162429  0.2851235629   4.019669975    1.890272128    3.186761642    0.9486818498   0.9932688907   0.004450153915 1.218223097    
51       I1         1.434442838    2.559012186    2.726943377    0.668142229    0.6290082472   5.656863288    1.636511103    1.602324691    9.612446576e-05 0.4560132684   0.1041663134   1.992175128    
52       I1         0.5744913194   2.129963821    3.014647514    0.9569122946   0.3931840479   6.59679333     3.047077183    3.35714094     0.2811580137   0.9110007562   0.3360477096   2.466716221    
53       I1         1.335763744    2.141465459    3.325752487    0.5167904168   0.9077946181   1.857627286    2.034118778    2.841516475    0.6608852567   0.3228563703   0.114130958    1.745948563    
54       I1         1.708819711    1.950323918    4.01903848     0.5665403297   0.7855111937   5.567548951    1.409865042    1.114278104    0.4620384444   0.2947574519   0.2547431484   2.210648295    
55       I1         0.9177023502   1.522818988    2.518656767    0.1586357021   0.6635464248   4.60317251     2.859344672    3.430714476    0.7730663095   0.3822793798   0.2670314018   1.89735193     
56       I1         0.6501714999   1.563813263    2.50197392     0.1205591682   0.3850713039   8.62880349     3.359789056    2.914440764    0.1184291235   0.7061627777   0.4057305198   2.047554661    
57       I1         1.474533859    1.359935892    4.077979364    0.04631572826  0.320086903    6.124559585    1.519098458    1.252843642    0.4092177398   0.7183404915   0.3170219718   2.130865535    
58       I1         1.589566797    2.512240563    3.506186554    0.1156888522   0.4692989556   4.934930773    1.056579247    2.052800766    0.243975513    0.6944793921   0.2501631005   2.372063706    
59       I1         1.784835303    1.926213285    4.314317134    0.2294786622   0.6961344583   5.162715657    3.440100491    1.004215911    0.9217740263   0.2663102465   0.4906936742   2.160238983    
60       I1         1.186805977    1.806078942    4.48415467     0.1397966434   0.5895334026   1.502057478    3.341203918    1.315299118    0.3017002519   0.3318082411   0.01939900211  1.638835805    
61       I1         0.7074897604   1.732391951    3.847275111    0.6853682706   0.813832477    2.631645173    2.903199835    3.006776598    0.8938650536   1.047947924    0.3876162441   2.27721152     
