%eval_id interface log__t_efold_shallow log__t_efold_soil f_exfiltration_shallow PDD_melt_factor log__Hmax_shallow baseflow_Q     neg_kge        
1        I1         0.6881199015   1.090187553    0.4488348579   3.121569704    2.493332816    0.2914940838   0.3367396396   
2        I1         1.969316018    1.846727143    0.1690601992   7.173850679    3.080371819    0.1968725252   0.7508383784   
3        I1         1.857817526    1.794869922    0.06656576261  8.669905264    1.322212992    0.1179143481   1.147400256    
4        I1         0.973829551    1.880140909    0.3707704154   9.894516746    2.344634375    0.1334627821   0.4184498667   
5        I1         1.361125029    1.772829532    0.01532336792  7.860451058    3.013027381    0.0125918752   1.16873179     
6        I1         0.872472806    1.290716929    0.7685437061   0.2471027414   2.597092677    0.2621619377   0.3590257341   
7        I1         0.5570628343   2.086270055    0.5753347279   8.936535391    2.394185757    0.04084101498  1.030487032    
8        I1         1.144801891    1.189323103    0.9217858182   4.135522521    1.739699897    0.03600978332  1.153335906    
9        I1         1.269443469    1.51774427     0.7967770558   5.630395924    1.708535756    0.1003517259   0.680132564    
10       I1         1.112249205    1.96163696     0.1203424319   3.548803977    3.319114535    0.03263976803  0.8474841488   
11       I1         0.3237088733   2.61158016     0.5647162795   7.956043475    3.409753172    0.2495219492   0.4309137937   
12       I1         1.628908169    1.67081122     0.1741324481   3.725422793    1.456786115    0.26069846     0.7271162581   
13       I1         1.359382799    2.660330014    0.6496377459   1.36328288     1.667654315    0.2592199739   0.4810121615   
14       I1         1.326528753    2.629135782    0.518568485    5.551266989    2.606159173    0.2543233006   0.4646064842   
15       I1         0.5744913194   1.475532227    0.6328426929   1.584028923    1.728736932    0.1220164794   0.6547411659   
16       I1         1.751218561    1.963526746    0.241758991    4.356625167    3.452431817    0.2191489839   0.6639852977   
17       I1         1.990996676    1.394356037    0.7373419219   1.619183891    3.050593053    0.1465130537   0.5237835505   
18       I1         0.9989670997   2.007974284    0.2580693034   4.265448546    1.746690328    0.1801150454   0.2930014581   
19       I1         0.4301140715   2.444789642    0.784607915    3.100769735    2.465852426    0.00900984373  1.831613355    
20       I1         0.8114660747   1.833095461    0.758768983    4.540892924    2.021685602    0.04526808568  1.027136353    
21       I1         1.771193562    1.901955297    0.9609391812   9.290806578    1.940662996    0.136459773    0.4463341525   
22       I1         1.600285292    2.455724537    0.2512428279   0.7145979613   3.327675458    0.2815735903   0.7860012253   
23       I1         1.507471669    1.213851171    0.4704067544   0.9466208609   1.693852907    0.2506169062   0.5235560188   
24       I1         0.6677877611   1.816862121    0.4092313068   8.284955499    1.12205674     0.2655143389   0.7595245405   
25       I1         1.614376697    1.511267464    0.3936567825   7.554591966    1.047151721    0.2707680943   0.885459034    
26       I1         1.444278275    1.149679854    0.7163051823   8.573507468    1.099904066    0.04837980556  1.527733792    
27       I1         0.4859222711   2.382780579    0.1557264435   8.370694267    2.072164906    0.08358146397  0.5349583392   
28       I1         1.583172998    1.448917371    0.8113882099   3.057794173    1.824274491    0.1219647113   0.5505268427   
29       I1         0.6741398318   1.40414358     0.5808768799   3.987217094    2.613664428    0.1621749119   0.4416451757   
30       I1         0.9821751427   2.381482366    0.9486400733   1.734279805    3.276464541    0.2929566737   0.345997567    
31       I1         0.3351591749   2.29651723     0.8745626012   1.601523929    1.591183241    0.06028517103  1.232849873    
32       I1         1.682335925    1.875005895    0.1518104971   0.6924157453   1.977510326    0.05326143292  0.7003654582   
33       I1         1.324356168    2.191445607    0.07309836296  8.749204652    3.019101867    0.2905630386   0.7822511918   
34       I1         1.860860465    1.74754868     0.3959173938   6.006115048    3.2927213      0.06580928671  0.6943257467   
35       I1         0.9080263691   1.461686529    0.2724680051   7.228198565    1.381958552    0.2880275581   0.6063901742   
36       I1         1.186805977    2.635292786    0.4721197333   4.830118738    2.855610018    0.1868758684   0.3756601799   
37       I1         1.381827444    1.400965242    0.358488549    5.302236487    1.27487813     0.1104831343   1.065894769    
38       I1         1.799934239    2.126531714    0.680704075    1.81257532     2.89194969     0.2020288247   0.4952838077   
39       I1         0.787877155    2.462764673    0.1643526112   1.014452211    1.537205327    0.1837911998   0.478366782    
40       I1         1.301021493    2.397986451    0.8467527811   1.929713924    2.152339422    0.2019271186   0.2845066871   
41       I1         0.7724829562   1.07842609     0.6190188693   1.296819446    2.382037405    0.1282237018   0.5957647394   
42       I1         0.7675012623   1.865102614    0.3484845734   2.60429237     2.861131824    0.01125485507  1.250488434    
43       I1         1.683075573    2.347031718    0.9751080515   6.922597836    1.649175722    0.2636228703   0.6066101859   
44       I1         1.315604476    2.226407977    0.2920256757   9.762333124    3.13509765     0.09915488433  0.5179400581   
45       I1         1.254082153    1.181177565    0.4957952261   0.9118954856   2.9118966      0.1708099144   0.3869965827   
46       I1         1.670202853    2.689725624    0.1937842831   2.916113654    1.12836244     0.243624943    0.9069531267   
47       I1         1.012847891    2.353332986    0.7986998212   3.234673667    1.654667201    0.295442006    0.4222637841   
48       I1         1.538629173    1.186086906    0.9040988944   9.217650397    2.59115451     0.08626902762  0.6211655779   
49       I1         0.8313026433   2.391765973    0.3915069734   0.5148381013   2.264316737    0.2779878487   0.4045879731   
50       I1         0.5937185563   1.015258679    0.3318330314   9.402470267    3.353508289    0.211031589    0.3825769578   
51       I1         0.5369019975   1.100195685    0.2530511585   8.13697614     1.00861831     0.2788460005   0.767299967    
52       I1         0.728718011    1.831704451    0.3154184469   1.167673099    1.676479829    0.05191625367  0.7993921939   
53       I1         1.162721522    2.103964652    0.2433909221   8.89132431     2.329722501    0.1788387284   0.4541903742   
54       I1         0.3285586371   1.605384842    0.04744972561  8.075067109    2.708222162    0.2749921694   0.3893911409   
55       I1         0.6609580598   1.231727704    0.9706041785   4.573291518    1.723235656    0.2941560085   0.4955968066   
56       I1         0.4433185135   1.952210491    0.9397456248   1.697965596    1.772698782    0.187760889    0.661047683    
57       I1         1.015064302    1.201716412    0.3506061447   2.389648818    3.108573553    0.2530075828   0.3020577922   
58       I1         1.467821931    1.146068176    0.5365189733   6.151271188    2.545055544    0.2611092566   0.3743534574   
59       I1         1.892783879    2.364682212    0.101792923    5.805738367    2.406040775    0.1748765178   0.8796898675   
60       I1         1.275950592    1.423331016    0.833652634    3.407560487    1.565704583    0.2721928601   0.5425803632   
61       I1         1.192182611    1.063528064    0.2787708775   4.979091153    2.437729066    0.2525969756   0.3312368759   
62       I1         1.244751552    1.169199313    0.375585762    6.485592167    2.187171299    0.184108438    0.3561428149   
63       I1         0.6263816946   2.27527896     0.7229155004   8.731854044    3.482214741    0.09277984407  0.7638369451   
64       I1         0.866175135    1.887784017    0.1339379517   3.947583228    1.259666949    0.002264181597 2.083733038    
65       I1         1.212023774    2.668874854    0.420406943    0.7461396      1.524696469    0.2856386784   0.6305183992   
66       I1         0.5783994492   2.578719527    0.5309114694   9.262183006    2.07809845     0.01600413116  1.273184256    
67       I1         1.310439953    1.219835666    0.988718817    4.774681279    2.917941484    0.2061751914   0.3003500554   
68       I1         1.850647614    2.133923259    0.09540675286  6.713391891    3.495797662    0.2641953581   0.8794134176   
69       I1         1.901462023    1.029610094    0.1987421265   5.085836127    1.621652019    0.2996998327   0.7163303631   
70       I1         0.3177406747   1.487285369    0.3676463919   8.788631933    2.218038965    0.1320646703   0.5134214299   
71       I1         1.098367723    1.299671974    0.7543288554   5.219617476    1.343599194    0.2566400366   0.6734796677   
72       I1         1.79550917     2.186006007    0.1263474312   2.279544782    2.974863686    0.2354071449   0.8367875524   
73       I1         1.459552999    1.987294004    0.1820892142   9.336760321    3.445103885    0.2252916831   0.5894003561   
74       I1         1.88843912     1.386281804    0.06935178189  8.476879288    2.388953899    0.06844135726  0.7371727322   
75       I1         0.4737196634   1.576814556    0.4518221431   3.740235331    3.234140563    0.1719654947   0.3825687539   
76       I1         0.5489412889   1.806078942    0.05466877521  6.222284026    3.227917831    0.01025208663  1.211217475    
77       I1         0.9870801418   1.285348205    0.5079141114   4.52138942     1.250377748    0.1774446812   0.8065029701   
78       I1         0.719191177    2.044425839    0.09433955728  1.070356368    1.309136601    0.01771806423  1.463157211    
79       I1         1.979905971    1.623563135    0.7411603891   2.368790368    2.283823583    0.1418535867   0.47632498     
80       I1         0.8563423004   2.407301197    0.7657031035   2.756046349    2.636519966    0.1643819406   0.412581016    
81       I1         1.141522265    2.215010462    0.6889745238   6.644687215    2.514174748    0.03920191389  0.9055043059   
82       I1         0.7461268417   2.470183567    0.7106140872   6.886137169    1.185849929    0.0207265161   1.797051849    
83       I1         0.9744128914   1.754827795    0.8208800235   1.542269166    2.558247824    0.1631732487   0.4237953225   
84       I1         1.422242053    2.221495105    0.2134344194   7.038546648    1.088493048    0.1617013795   1.048046975    
85       I1         1.908649771    2.318754595    0.8615087911   1.252806333    1.325545665    0.1597288604   0.9944927418   
86       I1         0.551983061    1.720055247    0.8542644272   8.524852709    1.814970212    0.07488088268  0.998846877    
87       I1         0.7409346075   2.644110444    0.7574143314   5.034623237    3.085206026    0.2441867073   0.347519968    
88       I1         1.740831827    1.850722746    0.7635570378   6.382399742    1.232927153    0.2391003601   0.8740524344   
89       I1         0.3734655823   2.637878489    0.1129324671   0.4668629691   1.571553906    0.2808181421   0.5730521181   
