%eval_id interface log__t_efold_shallow log__t_efold_soil f_exfiltration_shallow PDD_melt_factor log__fdd_threshold snow_insulation_k baseflow_Q     neg_kge        
234      I1         1.775966423    2.402522684    0.2710913452   6.886137169    2.75126556     0.07248914549  0.2965197919   0.8312800932   
235      I1         0.872472806    2.680127378    0.641496781    6.414013601    2.819449405    0.03571205057  0.146266037    0.4190804587   
236      I1         0.9621420747   2.413440626    0.5998100814   3.895980756    0.7856006412   0.1283200183   0.1491604097   0.4170466265   
237      I1         1.269443469    2.267059179    0.4302310682   0.2099850582   2.838588672    0.02485566864  0.08844878752  0.5389384156   
238      I1         1.288003539    2.594591468    0.6365670813   3.407560487    0.7094198888   0.04056455072  0.1306434248   0.4210165933   
239      I1         1.422242053    1.31261729     0.5148475791   6.530355773    0.5671088901   0.0001442859186 0.2007976445   0.3354058188   
240      I1         0.6996487793   2.327072205    0.2530511585   2.916113654    2.978657689    0.02124329513  0.2907904564   0.4991762984   
241      I1         1.046500615    1.763486224    0.3707704154   9.850765605    0.9779642546   0.06762146479  0.1142120043   0.5550002865   
242      I1         1.850647614    1.024249216    0.3239003841   6.314711872    1.095804575    0.02663071646  0.1811241974   0.4714241289   
243      I1         1.80468192     1.892177349    0.518568485    5.332589335    2.596500653    0.06284059281  0.02318342026  0.929226189    
244      I1         0.5570628343   1.607062876    0.4468695913   6.810519594    0.9103593529   0.09205421901  0.04918380509  1.08692857     
245      I1         1.592116285    2.455724537    0.9675446237   9.124406446    0.4123190324   0.062391188    0.1527801111   0.397586516    
246      I1         1.162721522    2.066444463    0.1339379517   0.3991321436   1.600889533    0.1110238791   0.05705699155  0.7210564806   
247      I1         1.012847891    1.637809805    0.9517507719   6.960006401    1.447106668    0.03304234379  0.2048008909   0.3788183348   
248      I1         0.4552595495   2.333158098    0.3676463919   4.001165434    2.128942869    0.04531266613  0.1420503768   0.5197677278   
249      I1         0.8936899455   1.772829532    0.01096722084  3.057794173    2.651009958    0.1145862607   0.1136251669   0.5427510275   
250      I1         0.8114660747   2.493927199    0.02875644145  8.830805189    0.1198848788   0.02418990278  0.06145947086  0.8627223389   
251      I1         0.9744128914   1.222511354    0.3355167219   8.284955499    2.098060945    0.1030875957   0.2508652819   0.3338640905   
252      I1         1.257981942    1.090962769    0.8905910108   9.631140682    2.026813927    0.01714215132  0.2831746868   0.3376163959   
253      I1         1.589566797    1.310918435    0.3028261628   5.805738367    2.012569475    0.09005752269  0.05526622512  0.7916120598   
254      I1         1.538629173    2.637878489    0.7685437061   5.694942135    0.1464680883   0.1498499163   0.006789509667 1.294677837    
255      I1         1.505239601    2.470183567    0.0410973      1.144788363    2.328761416    0.01929736978  0.1186216058   0.6516154339   
256      I1         1.335763744    1.496423881    0.01914181588  8.524852709    2.473098479    0.1310809689   0.155345136    0.4937586709   
257      I1         0.8971714963   1.90839714     0.9117041212   6.301441424    0.8744843179   0.07263682437  0.286679589    0.37519402     
258      I1         0.5625116465   2.629135782    0.01532336792  9.665746649    1.243314246    0.01112536226  0.2013580022   0.6487532891   
259      I1         0.408544849    1.550618968    0.4743634524   2.422169915    0.3004532978   0.1285472554   0.0208140036   1.503589817    
260      I1         0.600299416    1.265502074    0.1987421265   1.287616446    1.567403702    0.02042050749  0.2434767911   0.3926513607   
261      I1         1.583172998    2.488531847    0.8812576073   3.237467964    2.265935323    0.05625231705  0.04089704549  0.8477006487   
262      I1         1.112249205    1.248939516    0.6766322016   6.713391891    1.63138056     0.08458624744  0.2533277986   0.3056430774   
263      I1         1.542088596    1.338449556    0.4326552684   7.465140334    0.8326234878   0.1102418723   0.1831177562   0.3943316286   
264      I1         1.748286095    1.588301778    0.3617229176   2.197027371    1.831924024    0.0129884264   0.1797785827   0.4764696405   
265      I1         1.446335508    2.419043855    0.2512428279   0.4668629691   0.8011851785   0.1483788673   0.03349721691  0.7760694407   
266      I1         1.404016156    2.635292786    0.200390285    8.850027941    0.3866555909   0.1209184556   0.2792727183   0.7206468899   
267      I1         1.415755904    2.572289077    0.1690601992   9.558525774    1.355196149    0.01036325805  0.1583885767   0.5111021936   
268      I1         1.937686949    1.987294004    0.09433955728  7.85114876     0.2230199148   0.001132090799 0.1166910396   0.7171387411   
269      I1         1.13489634     1.995419009    0.6392585031   3.987217094    1.666744679    0.004084811147 0.1900042494   0.3211470913   
270      I1         0.8239859326   2.372407311    0.9609391812   3.725422793    2.400930832    0.0938804445   0.04844247353  1.11017306     
271      I1         1.015064302    1.732391951    0.1775178019   7.93993325     1.540588299    0.06864972177  0.09370100619  0.6223511662   
272      I1         0.9241843732   1.157178291    0.9040988944   8.093420141    2.934124662    0.1159342847   0.2231213606   0.3801214402   
273      I1         0.3443498047   1.985846631    0.7229155004   1.462707619    0.4773090148   0.04553640434  0.1918177791   0.6342954804   
274      I1         0.6021373378   1.219835666    0.420406943    9.03470731     2.922580032    0.06933134128  0.2857293454   0.3509960823   
275      I1         1.670202853    1.259956569    0.8745626012   1.840146175    1.102110806    0.06603233514  0.2269173725   0.3659053318   
276      I1         1.225710618    2.049813049    0.2583550677   3.653321701    1.424605559    0.1452815193   0.02672086657  0.9480594756   
277      I1         0.973829551    1.96163696     0.02402960909  3.806226184    0.370963921    0.1134156672   0.05141239158  0.8421511803   
278      I1         0.3677524232   1.754827795    0.53496363     9.473516053    2.851661149    0.04832848986  0.06841918299  0.8843520199   
279      I1         0.3237088733   1.437335597    0.7347131634   2.531383436    0.03111295437  0.04774702343  0.265208089    0.5668321143   
280      I1         1.614376697    1.340093733    0.3553098455   3.947583228    2.034785166    0.05774681712  0.2975139923   0.5142915312   
281      I1         1.216061424    2.444789642    0.4146187188   6.151271188    0.7237228324   0.1398823497   0.2786979858   0.4649773665   
282      I1         1.324356168    1.591783969    0.5030314117   8.398762718    0.004672709655 0.1342500313   0.1234983084   0.4916527948   
283      I1         0.4360475337   1.831704451    0.4721197333   8.978371301    0.9017437801   0.08419489831  0.1936736776   0.5498726739   
284      I1         0.3052678245   2.148702014    0.1879873966   9.994476062    0.4019701204   0.09473363968  0.003178298601 1.828754971    
285      I1         1.126024947    1.327864414    0.9822357883   3.740235331    1.762402845    0.03512553366  0.2928120589   0.3259772888   
286      I1         1.608771412    1.359935892    0.6257311488   0.9466208609   1.020658605    0.08008597189  0.04427522305  0.8495059854   
287      I1         1.459552999    1.654378836    0.3211122996   8.582183393    0.6648499524   0.07491622931  0.03805505836  0.909255631    
288      I1         1.365941496    1.394356037    0.1838472716   5.630395924    0.1061916578   0.06586733563  0.2880324012   0.4311444987   
289      I1         0.8414926297   2.309147292    0.4704067544   4.404323695    2.132383706    0.0960620887   0.2680592967   0.3413698531   
290      I1         1.783188645    1.790683409    0.1464908311   0.3794033731   1.255371736    0.02644836306  0.2379123475   0.6651774887   
291      I1         1.373481817    1.81166574     0.5647162795   2.249918897    1.784025813    0.07423506566  0.1504993468   0.3781158018   
292      I1         1.72488636     1.717746796    0.1093445691   3.870790833    0.4679873835   0.1440137791   0.2386174126   0.6530132755   
293      I1         1.979905971    1.201716412    0.4367642042   6.836530614    1.940269468    0.1490206715   0.1925598564   0.5721629207   
294      I1         1.062583374    1.475532227    0.9486400733   2.317182403    2.213190567    0.1029566081   0.1768746244   0.4082125261   
295      I1         0.4976089969   2.165513297    0.04744972561  3.510554258    2.646602439    0.06161120829  0.1332293671   0.5314493371   
296      I1         1.098367723    2.432352504    0.8386562516   6.668392936    1.114614931    0.09983171184  0.1897851405   0.3429664363   
297      I1         0.719191177    2.61158016     0.9323433641   1.887791865    2.840746517    0.01245907907  0.05886212789  1.067407617    
298      I1         1.973053607    1.299671974    0.2965311055   4.979091153    1.277645106    0.0364529363   0.1448950676   0.5671572571   
299      I1         0.6677877611   1.509549826    0.3886177276   9.671817098    2.436515761    0.141453286    0.2461026005   0.3101351589   
300      I1         1.160758497    1.487285369    0.03702500014  2.368790368    1.843426921    0.1220933536   0.1977756001   0.4096984386   
301      I1         0.8701646091   1.940946502    0.4838683128   3.909259259    2.997942387    0.149691358    0.2339506173   0.2692417654   
302      I1         1.198971193    1.947942387    0.8790946502   1.22037037     0.002057613169 0.0003086419753 0.262345679    0.2947209578   
303      I1         1.177983539    2.696502058    0.7702057613   2.27962963     0.9979423868   0.0003086419753 0.2351851852   0.2810459517   
304      I1         1.303909465    1.001165981    0.9879835391   2.361111111    1.99382716     0.149691358    0.2771604938   0.3045973148   
305      I1         1.240946502    1.003497942    0.9893278464   1.75           0.006172839506 0.0003086419753 0.2660493827   0.2958154371   
306      I1         1.380864198    1.003497942    0.9893278464   2.27962963     2.99382716     0.0003086419753 0.2401234568   0.2858611437   
307      I1         1.408847737    2.696502058    0.9879835391   3.37962963     2.997942387    0.0003086419753 0.2141975309   0.2904014119   
308      I1         1.177983539    2.01090535     0.7177777778   2.27962963     1.00617284     0.0001028806584 0.2364197531   0.2830384366   
309      I1         1.122016461    2.696502058    0.883127572    0.1203703704   0.002057613169 0.09413580247  0.2796296296   0.3396808115   
310      I1         1.331893004    2.698834019    0.9879835391   4.52037037     0.006172839506 0.06635802469  0.225308642    0.2841740794   
311      I1         1.198971193    2.61255144     0.7715500686   5.57962963     0.006172839506 0.0003086419753 0.2339506173   0.2886267618   
312      I1         1.429835391    2.698834019    0.9879835391   4.683333333    1.99382716     0.149691358    0.2117283951   0.2949146481   
313      I1         1.240946502    2.696502058    0.8468312757   3.37962963     0.9938271605   0.06882716049  0.2335390947   0.2760884497   
314      I1         1.240946502    2.698834019    0.7702057613   3.37962963     2.99382716     0.0003086419753 0.200617284    0.2815989346   
315      I1         1.29691358     2.698834019    0.8669958848   3.257407407    0.006172839506 0.09969135802  0.2141975309   0.2832874052   
316      I1         1.080041152    1.003497942    0.6653497942   3.37962963     1.997942387    0.149691358    0.2882716049   0.3216017945   
317      I1         1.240946502    1.001165981    0.883127572    2.27962963     1.216049383    0.149691358    0.237654321    0.2860033221   
318      I1         1.240946502    1.570164609    0.9879835391   1.17962963     0.002057613169 0.1336419753   0.2833333333   0.313420618    
319      I1         1.059053498    1.68909465     0.664005487    2.27962963     1.216049383    0.149691358    0.2401234568   0.2790595542   
320      I1         1.080041152    2.136831276    0.6653497942   1.22037037     0.002057613169 0.06141975309  0.2549382716   0.2901234404   
321      I1         1.143004115    1.003497942    0.6774485597   3.37962963     2.997942387    0.149691358    0.2648148148   0.2993644709   
322      I1         1.240946502    1.339300412    0.9893278464   1.17962963     0.9938271605   0.06697530864  0.2598765432   0.2964057923   
323      I1         1.15           2.698834019    0.7540740741   3.37962963     2.99382716     0.01635802469  0.237654321    0.2754343942   
324      I1         1.240946502    2.698834019    0.8790946502   3.37962963     2.99382716     0.0003086419753 0.2450617284   0.2740372095   
325      I1         1.170987654    2.698834019    0.7823045267   3.501851852    1.660493827    0.01635802469  0.2487654321   0.2820873335   
326      I1         1.243278464    2.129835391    0.8790946502   3.37962963     2.99382716     0.0003086419753 0.2351851852   0.2725753211   
327      I1         1.177983539    2.696502058    0.8427983539   4.927777778    2.997942387    0.149691358    0.237654321    0.2730811469   
328      I1         1.243278464    2.136831276    0.9879835391   4.887037037    2.99382716     0.149691358    0.2425925926   0.2854271338   
329      I1         1.240946502    2.696502058    0.8347325103   3.42037037     2.997942387    0.149691358    0.200617284    0.2830100951   
330      I1         1.282921811    2.696502058    0.9032921811   5.62037037     2.997942387    0.08364197531  0.2302469136   0.2812550574   
331      I1         1.122016461    2.698834019    0.8105349794   1.546296296    2.99382716     0.149691358    0.2425925926   0.2675845346   
332      I1         1.059053498    2.696502058    0.7728943759   3.175925926    2.99382716     0.149691358    0.2462962963   0.2692692785   
333      I1         1.324897119    2.698834019    0.9879835391   1.22037037     2.99382716     0.149691358    0.2401234568   0.2872787512   
334      I1         1.205967078    2.507613169    0.8468312757   1.790740741    2.997942387    0.06450617284  0.2388888889   0.2687752424   
335      I1         1.233950617    2.073868313    0.8790946502   2.198148148    2.997942387    0.0003086419753 0.2512345679   0.2763250194   
336      I1         1.094032922    2.507613169    0.7728943759   2.768518519    2.327160494    0.149691358    0.237654321    0.266524722    
337      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.2657620147   
338      I1         1.119684499    2.451646091    0.7742386831   2.890740741    2.327160494    0.149691358    0.2425925926   0.2681786314   
339      I1         1.303909465    1.003497942    0.9893278464   3.37962963     2.99382716     0.149691358    0.2462962963   0.2833478682   
340      I1         1.240946502    1.570164609    0.9879835391   0.1203703704   2.997942387    0.149691358    0.2450617284   0.3314073709   
341      I1         1.184979424    2.696502058    0.9395884774   1.994444444    0.002057613169 0.149691358    0.2401234568   0.2838995737   
342      I1         1.219958848    2.395679012    0.9893278464   3.37962963     0.006172839506 0.05030864198  0.2512345679   0.2866820416   
343      I1         1.177983539    2.451646091    0.8427983539   3.42037037     2.997942387    0.0003086419753 0.2413580247   0.2698938574   
344      I1         1.143004115    2.472633745    0.7863374486   3.42037037     2.997942387    0.08302469136  0.2438271605   0.2689126251   
345      I1         1.429835391    1.001165981    0.9879835391   7.82037037     2.99382716     0.149691358    0.2166666667   0.3065793756   
346      I1         1.289917695    1.001165981    0.9879835391   7.82037037     2.99382716     0.1336419753   0.262345679    0.3076204385   
347      I1         1.122016461    1.752057613    0.8105349794   5.57962963     2.99382716     0.0003086419753 0.2997942387   0.3285566082   
348      I1         1.219958848    1.567832647    0.7702057613   4.47962963     2.99382716     0.0003086419753 0.2660493827   0.2946623677   
349      I1         1.345884774    1.570164609    0.9893278464   4.275925926    1.327160494    0.0003086419753 0.2734567901   0.3065037254   
350      I1         1.119684499    2.073868313    0.7742386831   6.598148148    2.99382716     0.149691358    0.2327160494   0.2794674895   
351      I1         1.219958848    2.248765432    0.8790946502   4.072222222    0.006172839506 0.149691358    0.228600823    0.2794465986   
352      I1         1.240946502    2.234773663    0.9879835391   5.416666667    0.002057613169 0.149691358    0.2487654321   0.2892296115   
353      I1         1.240946502    1.570164609    0.9893278464   4.52037037     0.006172839506 0.0003086419753 0.2388888889   0.2863010978   
354      I1         1.156995885    2.132167353    0.8065020576   4.52037037     0.9938271605   0.08302469136  0.237654321    0.2806822429   
355      I1         1.219958848    1.001165981    0.3386831276   0.1203703704   2.99382716     0.0003086419753 0.2265432099   0.3548764206   
356      I1         1.184979424    1.122427984    0.116872428    2.809259259    0.002057613169 0.0003086419753 0.2487654321   0.3293506853   
357      I1         1.038065844    1.192386831    0.3386831276   0.1203703704   0.006172839506 0.1498971193   0.237654321    0.3403730838   
358      I1         1.177983539    1.633127572    0.4798353909   4.153703704    0.002057613169 0.0003086419753 0.2450617284   0.3043092756   
359      I1         1.177983539    1.001165981    0.3709465021   3.298148148    1.99382716     0.0003086419753 0.2820987654   0.3280908509   
360      I1         1.240946502    1.378943759    0.5524279835   0.1203703704   1.339506173    0.0003086419753 0.2537037037   0.3383109822   
361      I1         0.3944444444   1.374279835    0.266090535    3.175925926    2.997942387    0.149691358    0.2339506173   0.2747977069   
362      I1         1.366872428    1.003497942    0.6626611797   4.52037037     1.327160494    0.149691358    0.200617284    0.3150083572   
363      I1         1.233950617    1.001165981    0.6613168724   5.62037037     1.660493827    0.149691358    0.237654321    0.2991181091   
364      I1         1.240946502    1.696090535    0.6626611797   3.42037037     0.006172839506 0.149691358    0.200617284    0.3001349048   
365      I1         1.240946502    2.129835391    0.8790946502   4.47962963     2.997942387    0.149691358    0.200617284    0.2932090931   
366      I1         0.8981481481   2.129835391    0.664005487    3.664814815    2.99382716     0.149691358    0.2413580247   0.2680300194   
367      I1         1.122016461    2.129835391    0.9879835391   5.57962963     2.99382716     0.149691358    0.2997942387   0.3375846728   
368      I1         1.073045267    1.752057613    0.7728943759   4.47962963     2.99382716     0.149691358    0.2524691358   0.2767334458   
369      I1         1.240946502    1.003497942    0.9893278464   3.37962963     2.99382716     0.0003086419753 0.2574074074   0.2884775999   
370      I1         0.8701646091   1.003497942    0.4435390947   6.67962963     2.99382716     0.1447530864   0.2997942387   0.3482069217   
371      I1         0.6812757202   1.563168724    0.3373388203   0.1203703704   2.99382716     0.149691358    0.2216049383   0.3042299932   
372      I1         0.3034979424   1.003497942    0.2983539095   6.67962963     2.997942387    0.149691358    0.2574074074   0.3736914502   
373      I1         0.8701646091   1.563168724    0.5            4.47962963     2.99382716     0.149691358    0.2446502058   0.2692122141   
374      I1         1.275925926    1.001165981    0.9879835391   5.62037037     1.00617284     0.149691358    0.274691358    0.3064765089   
375      I1         1.056721536    1.374279835    0.5685596708   6.67962963     2.99382716     0.149691358    0.2327160494   0.2892750138   
376      I1         0.9471193416   1.521193416    0.5161316872   3.787037037    1.450617284    0.1498971193   0.2537037037   0.2945250238   
377      I1         1.240946502    2.696502058    0.8790946502   9.993209877    2.99382716     0.0003086419753 0.200617284    0.3196538578   
378      I1         1.122016461    2.696502058    0.8105349794   9.993209877    2.99382716     0.0003086419753 0.2450617284   0.3063835942   
379      I1         1.366872428    1.759053498    0.9879835391   9.97962963     2.99382716     0.0003086419753 0.2002057613   0.3260579773   
380      I1         1.282921811    1.633127572    0.9879835391   9.97962963     2.997942387    0.0003086419753 0.2450617284   0.3104213513   
381      I1         1.052057613    2.696502058    0.335994513    0.4462962963   2.99382716     0.0003086419753 0.1685185185   0.3790920908   
382      I1         1.045061728    1.961934156    0.5524279835   9.97962963     2.997942387    0.0003086419753 0.25           0.3216344649   
383      I1         1.115020576    1.003497942    0.01067215364  9.97962963     2.99382716     0.0003086419753 0.1783950617   0.4261447054   
384      I1         1.059053498    1.003497942    0.01067215364  0.1611111111   2.99382716     0.01635802469  0.2339506173   0.3909655778   
385      I1         1.198971193    1.003497942    0.01067215364  1.17962963     2.99382716     0.0003086419753 0.1672839506   0.4266647664   
386      I1         1.052057613    2.073868313    0.3346502058   6.557407407    2.997942387    0.0003086419753 0.162345679    0.3462488251   
387      I1         1.240946502    1.001165981    0.8790946502   3.37962963     2.99382716     0.08364197531  0.2364197531   0.2856198202   
388      I1         0.5343621399   1.968930041    0.4475720165   1.17962963     2.997942387    0.149691358    0.2351851852   0.2713746419   
389      I1         1.429835391    1.001165981    0.3386831276   6.67962963     2.99382716     0.0003086419753 0.2648148148   0.3776156741   
390      I1         1.219958848    2.696502058    0.7702057613   0.1067901235   0.9938271605   0.149691358    0.2166666667   0.3249889477   
391      I1         1.087037037    2.682510288    0.7742386831   0.5277777778   2.997942387    0.0003086419753 0.2475308642   0.2881880485   
392      I1         1.184979424    2.136831276    0.8790946502   2.198148148    0.002057613169 0.149691358    0.2524691358   0.2808796184   
393      I1         1.177983539    2.698834019    0.883127572    2.27962963     2.99382716     0.09969135802  0.2339506173   0.2712600084   
394      I1         1.16399177     2.535596708    0.883127572    2.27962963     2.997942387    0.09969135802  0.2462962963   0.2727733966   
395      I1         1.366872428    1.003497942    0.9879835391   3.094444444    0.002057613169 0.100308642    0.2117283951   0.2923539203   
396      I1         1.240946502    1.954938272    0.9879835391   6.598148148    2.997942387    0.0003086419753 0.2709876543   0.3063084218   
397      I1         1.247942387    1.001165981    0.7016460905   3.37962963     0.006172839506 0.0003086419753 0.2895061728   0.3230635939   
398      I1         1.317901235    1.003497942    0.9893278464   3.37962963     0.006172839506 0.04969135802  0.2462962963   0.2835758858   
399      I1         1.394855967    1.567832647    0.883127572    3.42037037     2.327160494    0.0003086419753 0.200617284    0.3024684052   
400      I1         1.366872428    1.003497942    0.9879835391   9.97962963     0.006172839506 0.0003086419753 0.2002057613   0.3268327398   
%eval_id interface log__t_efold_shallow log__t_efold_soil f_exfiltration_shallow PDD_melt_factor log__fdd_threshold snow_insulation_k baseflow_Q     neg_kge        
401      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.2657620147   
402      I1         1.236049383    2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.2820589729   
403      I1         1.066049383    2.48872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.265578031    
404      I1         1.066049383    2.31872428     0.8708943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.2803825175   
405      I1         1.066049383    2.31872428     0.7728943759   3.880740741    2.99382716     0.149691358    0.2438271605   0.268154267    
406      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2738271605   0.2874137375   
407      I1         0.8960493827   2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.291252413    
408      I1         1.066049383    2.14872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.266672874    
409      I1         1.066049383    2.31872428     0.6748943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.271868845    
410      I1         1.066049383    2.31872428     0.7728943759   1.900740741    2.99382716     0.149691358    0.2438271605   0.2655585504   
411      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.69382716     0.149691358    0.2438271605   0.266193868    
412      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.99382716     0.134691358    0.2438271605   0.2657620147   
413      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2138271605   0.2728057508   
414      I1         1.151049383    2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.2687763673   
415      I1         1.066049383    2.40372428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.2654476306   
416      I1         1.066049383    2.31872428     0.8218943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.2717939031   
417      I1         1.066049383    2.31872428     0.7728943759   3.385740741    2.99382716     0.149691358    0.2438271605   0.2669047981   
418      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2588271605   0.2737347955   
419      I1         0.9810493827   2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.2739599635   
420      I1         1.066049383    2.23372428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.266277111    
421      I1         1.066049383    2.31872428     0.7238943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.2651894882   
422      I1         1.066049383    2.31872428     0.7728943759   2.395740741    2.99382716     0.149691358    0.2438271605   0.2653629256   
423      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.84382716     0.149691358    0.2438271605   0.2668058055   
424      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.99382716     0.142191358    0.2438271605   0.2657620147   
425      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2288271605   0.2651215733   
426      I1         1.108549383    2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.2658868749   
427      I1         1.066049383    2.36122428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.2655554832   
428      I1         1.066049383    2.31872428     0.7973943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.2684547184   
429      I1         1.066049383    2.31872428     0.7728943759   3.138240741    2.99382716     0.149691358    0.2438271605   0.2663388235   
430      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2513271605   0.2689260772   
431      I1         1.023549383    2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.2686553232   
432      I1         1.066049383    2.27622428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.2660100921   
433      I1         1.066049383    2.31872428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2438271605   0.2645189301   
434      I1         1.066049383    2.31872428     0.7728943759   2.643240741    2.99382716     0.149691358    0.2438271605   0.2653882079   
435      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.91882716     0.149691358    0.2438271605   0.2663197748   
436      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.99382716     0.145941358    0.2438271605   0.2657620147   
437      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2363271605   0.2644415315   
438      I1         1.108549383    2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2363271605   0.263669025    
439      I1         1.066049383    2.36122428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2363271605   0.2641736709   
440      I1         1.066049383    2.31872428     0.7973943759   2.890740741    2.99382716     0.149691358    0.2363271605   0.2678970815   
441      I1         1.066049383    2.31872428     0.7728943759   3.138240741    2.99382716     0.149691358    0.2363271605   0.2649863898   
442      I1         1.023549383    2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2363271605   0.2682350691   
443      I1         1.066049383    2.27622428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2363271605   0.264760698    
444      I1         1.066049383    2.31872428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2363271605   0.2624324659   
445      I1         1.066049383    2.31872428     0.7728943759   2.643240741    2.99382716     0.149691358    0.2363271605   0.2641177008   
446      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.91882716     0.149691358    0.2363271605   0.265014073    
447      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.99382716     0.145941358    0.2363271605   0.2644415315   
448      I1         1.066049383    2.31872428     0.7728943759   2.890740741    2.99382716     0.149691358    0.2288271605   0.2651215733   
449      I1         1.108549383    2.31872428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2363271605   0.2635205825   
450      I1         1.066049383    2.36122428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2363271605   0.2624540745   
451      I1         1.066049383    2.31872428     0.7483943759   3.138240741    2.99382716     0.149691358    0.2363271605   0.2630074048   
452      I1         1.023549383    2.31872428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2363271605   0.2641540639   
453      I1         1.066049383    2.27622428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2363271605   0.2625486004   
454      I1         1.066049383    2.31872428     0.7238943759   2.890740741    2.99382716     0.149691358    0.2363271605   0.2622552204   
455      I1         1.066049383    2.31872428     0.7483943759   2.643240741    2.99382716     0.149691358    0.2363271605   0.2620213249   
456      I1         1.066049383    2.31872428     0.7483943759   2.890740741    2.91882716     0.149691358    0.2363271605   0.2631481992   
457      I1         1.066049383    2.31872428     0.7483943759   2.890740741    2.99382716     0.145941358    0.2363271605   0.2624324659   
458      I1         1.066049383    2.31872428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2288271605   0.2623235292   
459      I1         1.087299383    2.31872428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2363271605   0.2626856438   
460      I1         1.066049383    2.33997428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2363271605   0.2624224113   
461      I1         1.066049383    2.31872428     0.7606443759   2.890740741    2.99382716     0.149691358    0.2363271605   0.2632028337   
462      I1         1.066049383    2.31872428     0.7483943759   3.014490741    2.99382716     0.149691358    0.2363271605   0.2627101394   
463      I1         1.066049383    2.31872428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2400771605   0.2632389542   
464      I1         1.044799383    2.31872428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2363271605   0.2628839349   
465      I1         1.066049383    2.29747428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2363271605   0.2624721819   
466      I1         1.066049383    2.31872428     0.7361443759   2.890740741    2.99382716     0.149691358    0.2363271605   0.262128074    
467      I1         1.066049383    2.31872428     0.7483943759   2.766990741    2.99382716     0.149691358    0.2363271605   0.2621907407   
468      I1         1.066049383    2.31872428     0.7483943759   2.890740741    2.95632716     0.149691358    0.2363271605   0.2629939962   
469      I1         1.066049383    2.31872428     0.7483943759   2.890740741    2.99382716     0.147816358    0.2363271605   0.2624324659   
470      I1         1.066049383    2.31872428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2325771605   0.2621212555   
471      I1         1.087299383    2.31872428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2325771605   0.2621426068   
472      I1         1.066049383    2.33997428     0.7483943759   2.890740741    2.99382716     0.149691358    0.2325771605   0.262091579    
